date,K_short,K_long,n_contracts,credit,payoff,pnl,capital,win,symbol
2024-10-07,565.7084676108885,560.9820944853877,1,141.64909036315265,151.03474937010333,-9.385659006950675,104029.28613753822,False,SPY
2024-10-08,564.941044351135,560.474418756083,1,133.74349101099057,0.0,133.74349101099057,104163.0296285492,True,SPY
2024-10-09,567.7028218699456,563.3312529684573,1,130.8428878028451,0.0,130.8428878028451,104293.87251635206,True,SPY
2024-10-10,570.2819793451282,565.8758705610949,1,131.88352591239862,0.0,131.88352591239862,104425.75604226446,True,SPY
2024-10-11,570.599849128698,566.2899077070279,1,128.9600938713818,0.0,128.9600938713818,104554.71613613584,True,SPY
2024-10-14,575.7872427785909,571.5990808213081,1,125.24564304155348,0.0,125.24564304155348,104679.9617791774,True,SPY
2024-10-15,579.0432915486543,574.6312422803458,1,132.03294122937166,294.1118697091838,-162.0789284798121,104517.88285069758,False,SPY
2024-10-16,574.3712872369207,570.2187815276782,1,124.16830006754792,0.0,124.16830006754792,104642.05115076514,True,SPY
2024-10-17,580.4854415621371,576.3891143570177,1,122.44574382234248,182.96188082308615,-60.5161370007437,104581.5350137644,False,SPY
2024-10-18,578.7576408102288,574.9035504246499,1,115.11259451090864,0.0,115.11259451090864,104696.6476082753,True,SPY
2024-10-21,578.5096526631911,574.5848134371388,1,117.25528433240272,0.0,117.25528433240272,104813.90289260772,True,SPY
2024-10-22,575.7501726169124,571.8800811180707,1,115.60509762580296,0.0,115.60509762580296,104929.50799023351,True,SPY
2024-10-23,575.8671421494927,571.7758591638255,1,122.30676097918972,154.3655821367679,-32.058821157578166,104897.44916907592,False,SPY
2024-10-24,574.6130181568899,570.5644743066665,1,121.01472931518772,0.0,121.01472931518772,105018.46389839111,True,SPY
2024-10-25,576.0196104737947,571.696272384856,1,129.3484716700121,65.2728149575978,64.07565671241429,105082.53955510352,True,SPY
2024-10-28,577.1258352975998,572.9067059603292,1,126.18107247193537,0.0,126.18107247193537,105208.72062757549,True,SPY
2024-10-29,574.4615143726523,570.3590810370729,1,122.649194570468,0.0,122.649194570468,105331.36982214592,True,SPY
2024-10-30,575.7998390227054,571.4739148127749,1,129.4277647445682,0.0,129.4277647445682,105460.7975868905,True,SPY
2024-10-31,569.8821993177355,565.0120668671238,1,146.01378930498754,484.93624036730125,-338.9224510623137,105121.8751358282,False,SPY
2024-11-01,565.793159971685,561.2241197523366,1,136.85673299662824,0.0,136.85673299662824,105258.73186882482,True,SPY
2024-11-04,565.6459137666988,561.0572706228713,1,137.45408780036286,0.0,137.45408780036286,105396.18595662518,True,SPY
2024-11-05,565.3375622985016,561.0611310981576,1,127.96026326373352,0.0,127.96026326373352,105524.14621988892,True,SPY
2024-11-06,583.9980281024738,580.4875211496834,1,104.71361984486548,0.0,104.71361984486548,105628.8598397338,True,SPY
2024-11-07,587.94029945553,584.6378686815112,1,98.4287065740503,0.0,98.4287065740503,105727.28854630784,True,SPY
2024-11-08,591.0270400125306,587.7638996918045,1,97.2388653979067,0.0,97.2388653979067,105824.52741170574,True,SPY
2024-11-11,594.6329271355196,591.3433038744363,1,98.03022085690004,0.0,98.03022085690004,105922.55763256265,True,SPY
2024-11-12,593.5363757247889,590.3096925904238,1,96.13603494655509,42.27892990076043,53.85710504579464,105976.41473760844,True,SPY
2024-11-13,592.3005324032216,589.2312140905906,1,91.40059801032834,0.0,91.40059801032834,106067.81533561875,True,SPY
2024-11-14,592.2245180126189,589.0922818919463,1,93.29432784427354,263.8458442306387,-170.55151638636517,105897.2638192324,False,SPY
2024-11-15,584.5250468821795,581.0393631324911,1,103.9631368717906,249.0745124366981,-145.11137556490752,105752.1524436675,False,SPY
2024-11-18,581.1057293786776,577.7603223120883,1,99.73777265935696,0.0,99.73777265935696,105851.89021632684,True,SPY
2024-11-19,579.5405857744705,576.0397955862605,1,104.42998793654824,0.0,104.42998793654824,105956.3202042634,True,SPY
2024-11-20,585.0879998969095,581.3791622906205,1,110.70270541565748,0.0,110.70270541565748,106067.02290967906,True,SPY
2024-11-21,588.1069824671816,584.4418126710463,1,109.37573486227308,0.0,109.37573486227308,106176.39864454132,True,SPY
2024-11-22,588.5115303790382,585.1972165284325,1,98.7858173740733,0.0,98.7858173740733,106275.1844619154,True,SPY
2024-11-25,594.379207658664,591.1720402922621,1,95.5467677190896,63.96446703827223,31.582300680817355,106306.76676259622,True,SPY
2024-11-26,593.7110505758013,590.6169131101884,1,92.14516328752752,0.0,92.14516328752752,106398.91192588376,True,SPY
2024-11-27,595.356967223983,592.2542520295887,1,92.4006129008646,32.56561888267697,59.834994018187615,106458.74691990194,True,SPY
2024-11-29,594.6177600768493,591.6482416982808,1,88.39514658412071,0.0,88.39514658412071,106547.14206648606,True,SPY
2024-12-02,597.9156211680936,594.9671140022328,1,87.7585990327816,0.0,87.7585990327816,106634.90066551884,True,SPY
2024-12-03,598.3359040477864,595.3941498588346,1,87.55500038877386,0.0,87.55500038877386,106722.45566590762,True,SPY
2024-12-04,600.543156843713,597.5573334973703,1,88.87653878049946,0.0,88.87653878049946,106811.33220468812,True,SPY
2024-12-05,602.5477756306111,599.531989614234,1,89.7744215076898,0.0,89.7744215076898,106901.10662619582,True,SPY
2024-12-06,602.4012281796656,599.5572317593384,1,84.61208674866185,0.0,84.61208674866185,106985.71871294448,True,SPY
2024-12-09,602.5172147635424,599.3571938689513,1,94.1135064136418,167.29764822923698,-73.18414181559518,106912.53457112888,False,SPY
2024-12-10,600.217855993494,597.0721069941128,1,93.68775635156368,124.17207395877767,-30.484317607213995,106882.05025352168,False,SPY
2024-12-11,600.6798906831531,597.664594229483,1,89.76251825813932,0.0,89.76251825813932,106971.8127717798,True,SPY
2024-12-12,601.4416650494804,598.3471502207777,1,92.14406817592078,94.52050885429344,-2.37644067837266,106969.43633110145,False,SPY
2024-12-13,601.273359804774,598.204095292629,1,91.38472505508162,89.61625391490315,1.7684711401784623,106971.2048022416,True,SPY
2024-12-16,600.7953329589242,597.5336161894597,1,97.17838488445663,0.0,97.17838488445663,107068.38318712606,True,SPY
2024-12-17,598.8923824333833,595.380590632656,1,104.72082060970536,0.0,104.72082060970536,107173.10400773576,True,SPY
2024-12-18,597.6231880522033,591.5374966943544,1,183.061327301958,608.5691357848873,-425.5078084829293,106747.59619925285,False,SPY
2024-12-19,585.4445686945385,580.2414350033823,1,156.10514950021184,306.2488616413475,-150.1437121411357,106597.4524871117,False,SPY
2024-12-20,578.3897679530409,574.4678709680497,1,117.16651467418586,0.0,117.16651467418586,106714.61900178588,True,SPY
2024-12-23,587.5984476279378,583.9559229072198,1,108.6926965746855,0.0,108.6926965746855,106823.31169836056,True,SPY
2024-12-24,592.9679370502507,589.8405122361662,1,93.1482519271796,0.0,93.1482519271796,106916.45995028775,True,SPY
2024-12-26,596.3478897857842,593.1015265084358,1,96.72382448286498,0.0,96.72382448286498,107013.18377477062,True,SPY
2024-12-27,594.2868633003094,590.7845626161206,1,104.44400542986044,106.1399433121892,-1.6959378823287352,107011.4878368883,False,SPY
2024-12-30,584.5597780110537,580.802630699241,1,112.16465825717565,0.0,112.16465825717565,107123.65249514546,True,SPY
2024-12-31,586.5727629691514,582.8134762015894,1,112.22436235755424,225.04973441514267,-112.82537205758842,107010.82712308787,False,SPY
2025-01-02,586.0038945553654,582.1231214496854,1,115.90094020982632,311.7297875677877,-195.82884735796145,106814.99827572991,False,SPY
2025-01-03,584.3152722656271,580.8329919435231,1,103.86085547994384,0.0,103.86085547994384,106918.85913120986,True,SPY
2025-01-06,593.015651583107,589.5011808915538,1,104.81394206131682,0.0,104.81394206131682,107023.67307327116,True,SPY
2025-01-07,593.9976976434169,590.0880398266203,1,116.75405959829136,390.96578167966527,-274.2117220813739,106749.4613511898,False,SPY
2025-01-08,585.3383483983223,581.51154453958,1,114.26961232011904,0.0,114.26961232011904,106863.73096350992,True,SPY
2025-01-10,582.3713088410004,578.1695357404509,1,125.63776622331346,362.23464386566775,-236.5968776423543,106627.13408586755,False,SPY
2025-01-13,572.3523136216353,568.296531595773,1,121.24098046571277,0.0,121.24098046571277,106748.37506633328,True,SPY
2025-01-14,580.9337134442441,576.919734369619,1,119.9486175355048,48.98047528378129,70.96814225172352,106819.343208585,True,SPY
2025-01-15,587.100886453933,583.6041673501078,1,104.29072513841362,0.0,104.29072513841362,106923.6339337234,True,SPY
2025-01-16,590.8764220582888,587.2527480402019,1,108.11573758272316,101.08214723512674,7.03359034759643,106930.667524071,True,SPY
2025-01-17,593.7082621874306,590.2049969088212,1,104.4743235441274,0.0,104.4743235441274,107035.14184761512,True,SPY
2025-01-21,597.4814202206409,594.1562218828767,1,99.09698072004431,0.0,99.09698072004431,107134.23882833518,True,SPY
2025-01-22,602.6998226612303,599.3366979487249,1,100.23023560512314,0.0,100.23023560512314,107234.4690639403,True,SPY
2025-01-23,602.5879100185717,599.2431748101443,1,99.6762517819846,0.0,99.6762517819846,107334.14531572229,True,SPY
2025-01-24,606.5924753905108,603.2635157284545,1,99.19359127413968,44.59299803545491,54.60059323868478,107388.74590896098,True,SPY
2025-01-27,591.3954323589367,587.4854855276527,1,116.76962526687618,0.0,116.76962526687618,107505.51553422786,True,SPY
2025-01-28,597.3080433600875,593.6867260774336,1,108.03017467101624,0.0,108.03017467101624,107613.54570889888,True,SPY
2025-01-29,600.3771314247111,596.7040374561768,1,109.58697245070113,37.20655067423877,72.38042177646236,107685.92613067532,True,SPY
2025-01-30,600.6820750926867,597.1664276761552,1,104.83345747707916,0.0,104.83345747707916,107790.75958815242,True,SPY
2025-01-31,604.1482192943321,600.4809812554971,1,109.40169580086518,366.7238038834967,-257.3221080826315,107533.43748006978,False,SPY
2025-02-03,589.2030317447557,585.1514308344772,1,121.06477397952771,0.0,121.06477397952771,107654.50225404932,True,SPY
2025-02-04,594.460681531641,590.6814864520177,1,112.80694864507836,0.0,112.80694864507836,107767.3092026944,True,SPY
2025-02-05,597.3864804499221,593.9055272647355,1,103.79350812919056,0.0,103.79350812919056,107871.1027108236,True,SPY
2025-02-06,602.7324499958524,599.2803047127375,1,102.91387779857502,0.0,102.91387779857502,107974.01658862217,True,SPY
2025-02-07,603.5314632754524,599.8435166105946,1,110.02846907965989,368.79466648578045,-258.76619740612057,107715.25039121605,False,SPY
2025-02-10,600.7544450857534,597.2450137826296,1,104.64576599182608,0.0,104.64576599182608,107819.89615720788,True,SPY
2025-02-11,599.263176706687,595.7160957114589,1,105.78492474127472,0.0,105.78492474127472,107925.68108194917,True,SPY
2025-02-12,595.9433590630094,592.4444687253065,1,104.33765240232304,0.0,104.33765240232304,108030.01873435148,True,SPY
2025-02-13,601.2675133763549,597.9123810915405,1,99.99203958832226,0.0,99.99203958832226,108130.0107739398,True,SPY
2025-02-14,606.729256188258,603.4174346472171,1,98.67705577563584,0.0,98.67705577563584,108228.68782971545,True,SPY
2025-02-18,607.6101685018144,604.1636685589835,1,102.73412919313928,0.0,102.73412919313928,108331.42195890856,True,SPY
2025-02-19,606.8219008534257,603.3977603262211,1,102.0615662051,0.0,102.0615662051,108433.48352511368,True,SPY
2025-02-20,608.2377043917032,604.7181715518369,1,104.93528194258914,0.0,104.93528194258914,108538.41880705624,True,SPY
2025-02-21,606.6286248276809,602.5487412569024,1,121.87278752443972,407.988357077852,-286.1155695534123,108252.30323750284,False,SPY
2025-02-24,598.4656253338884,594.2710455094192,1,125.37057668244672,304.6741056544647,-179.303528972018,108072.99970853084,False,SPY
2025-02-25,593.5837914304535,589.3251435969111,1,127.32799349148536,112.6027758578516,14.725217633633749,108087.72492616446,True,SPY
2025-02-26,592.4007340936823,588.2225037920313,1,124.89303106856651,0.0,124.89303106856651,108212.61795723304,True,SPY
2025-02-27,593.1326710505782,588.5063945503643,1,138.49411506384826,462.6276500213862,-324.133534957538,107888.48442227548,False,SPY
2025-02-28,582.0453082053466,577.8266155556205,1,126.1521023550472,0.0,126.1521023550472,108014.63652463054,True,SPY
2025-03-03,592.3193884090958,587.3402139251774,1,149.24101047862166,497.9174483918428,-348.6764379132211,107665.96008671731,False,SPY
2025-03-04,575.8928617009375,570.8973114308621,1,149.8128367848537,76.29788884374875,73.51494794110494,107739.47503465842,True,SPY
2025-03-05,573.0290220712843,568.391016939354,1,138.92759158890868,0.0,138.92759158890868,107878.40262624732,True,SPY
2025-03-06,571.57406930757,566.3304875128526,1,157.40955853020182,58.1698702101221,99.23968832007972,107977.64231456742,True,SPY
2025-03-07,567.1527962311617,562.2622309556053,1,146.64920675410116,0.0,146.64920675410116,108124.29152132152,True,SPY
2025-03-10,563.4863474744329,557.69867381114,1,174.1276703081013,458.7604798651682,-284.63280955706693,107839.65871176444,False,SPY
2025-03-11,555.4332044381439,549.9197736735998,1,165.76154217013084,118.05188912688892,47.70965304324193,107887.3683648077,True,SPY
2025-03-12,558.407956732177,553.4163983415359,1,149.77296348687617,121.41090759270128,28.362055894174887,107915.73042070188,True,SPY
2025-03-13,554.716830460979,549.670670486238,1,151.45951102700224,495.0656144572804,-343.6061034302781,107572.1243172716,False,SPY
2025-03-14,552.5929921082633,548.1528932684462,1,132.98370154500958,0.0,132.98370154500958,107705.1080188166,True,SPY
2025-03-17,559.3373083825817,555.1021511344715,1,126.72713511180548,0.0,126.72713511180548,107831.8351539284,True,SPY
2025-03-18,561.233970100852,556.7388825889789,1,134.6236610594346,189.6567757102048,-55.03311465077019,107776.80203927764,False,SPY
2025-03-19,559.428825939049,555.3184928158463,1,122.93643411655069,0.0,122.93643411655069,107899.7384733942,True,SPY
2025-03-20,559.9343245049661,555.8408752241078,1,122.42237179254404,0.0,122.42237179254404,108022.16084518674,True,SPY
2025-03-21,557.6250396986236,553.6551516920208,1,118.6812440123461,0.0,118.6812440123461,108140.84208919908,True,SPY
2025-03-24,569.2669465643653,565.5913231488709,1,109.7373885795406,0.0,109.7373885795406,108250.57947777862,True,SPY
2025-03-25,573.7837776600859,570.1487097273741,1,108.49999619330362,0.0,108.49999619330362,108359.07947397191,True,SPY
2025-03-26,573.5708222441373,569.6879346853307,1,115.99852658697785,388.2887558806601,-272.2902292936823,108086.78924467824,False,SPY
2025-03-27,565.5523624307139,561.6488236417803,1,116.64663003688958,0.0,116.64663003688958,108203.43587471514,True,SPY
2025-03-28,563.6541625224777,559.1500515523901,1,134.88890572836283,450.4110970087595,-315.52219128039667,107887.91368343474,False,SPY
2025-03-31,547.9541402381118,543.4485960277296,1,134.99484630501257,0.0,134.99484630501257,108022.90852973975,True,SPY
2025-04-01,555.5908808604969,551.1266939077997,1,133.70515539763232,0.0,133.70515539763232,108156.6136851374,True,SPY
2025-04-02,553.220580630222,548.8283163430314,1,131.52567642336095,0.0,131.52567642336095,108288.13936156077,True,SPY
2025-04-03,542.6231543472402,536.6200619545318,1,180.89729549192555,592.3142140208938,-411.41691852896827,107876.7224430318,False,SPY
2025-04-04,520.1293422711369,511.4688232940068,1,263.93148597577607,866.0518977130153,-602.1204117372392,107274.60203129456,False,SPY
2025-04-07,485.76786199703287,477.3839584520435,1,255.8148994176122,0.0,255.8148994176122,107530.41693071216,True,SPY
2025-04-08,517.8216142976801,507.8765815808069,1,304.6411310578591,994.5032716873128,-689.8621406294537,106840.55479008272,False,SPY
2025-04-09,490.9290842049758,484.8506272420264,1,183.6557493603877,0.0,183.6557493603877,107024.2105394431,True,SPY
2025-04-10,528.917769589924,520.996353905961,1,240.5942556884156,433.7752500080228,-193.1809943196072,106831.02954512349,False,SPY
2025-04-11,520.0504667932643,512.862076914164,1,217.82313830734097,0.0,217.82313830734097,107048.85268343084,True,SPY
2025-04-14,541.4984964686441,535.335225114532,1,185.843512941031,237.85013514566344,-52.00662220463244,106996.8460612262,False,SPY
