date,K_short,K_long,n_contracts,credit,payoff,pnl,capital,win,exit_type
2024-07-08,549.1821350264705,546.6704189592533,1,74.70413858598164,18.67603464649541,56.02810393948623,100699.02381404757,True,tp
2024-07-09,549.9810565255383,547.4372841985562,1,75.66544561480555,18.916361403701387,56.74908421110416,100755.77289825867,True,tp
2024-07-10,550.7529327391469,548.1365226783141,1,77.84576965790961,19.461442414477403,58.38432724343221,100814.1572255021,True,tp
2024-07-11,555.0673716855241,552.4161353791275,1,78.8860588351099,118.32908825266486,-39.44302941755495,100774.71419608455,False,sl
2024-07-12,551.3397886181294,548.7999004830884,1,75.5470984728916,18.8867746182229,56.660323854668704,100831.37451993921,True,tp
2024-07-15,555.6334954324147,552.9385722405494,1,80.1978677538429,120.29680163076435,-40.09893387692145,100791.27558606229,False,sl
2024-07-16,556.4579409305029,553.7446545188083,1,80.74854054323026,20.187135135807566,60.5614054074227,100851.83699146971,True,tp
2024-07-17,552.3245242787069,549.368706401453,1,88.05079977521899,22.012699943804748,66.03809983141424,100917.87509130113,True,tp
2024-07-18,551.9149471842939,548.6664225509192,1,96.87457292346409,145.31185938519613,-48.43728646173204,100869.4378048394,False,sl
2024-07-19,545.8474994181344,542.5160580470799,1,99.39079430994866,149.086191464923,-49.69539715497433,100819.74240768442,False,sl
2024-07-22,546.5555486986117,543.5439841772267,1,89.74011495076581,22.435028737691454,67.30508621307436,100887.0474938975,True,tp
2024-07-23,548.0936040363475,545.1119444922251,1,88.83644441455516,22.20911110363879,66.62733331091637,100953.67482720841,True,tp
2024-07-24,542.2039753898397,538.5913089605637,1,107.90263106053573,161.8539465908036,-53.95131553026786,100899.72351167814,False,sl
2024-07-25,534.750791735496,531.1051166275963,1,108.92248122897712,163.38372184346568,-54.46124061448856,100845.26227106365,False,sl
2024-07-26,535.8388856951711,532.5941867354368,1,96.79355890687447,24.198389726718617,72.59516918015585,100917.85744024381,True,tp
2024-07-29,539.5170627892234,536.2083608512893,1,98.71824801999907,148.0773720299986,-49.35912400999953,100868.4983162338,False,sl
2024-07-30,539.6643566002385,536.1381453623035,1,105.29303679392825,157.93955519089238,-52.646518396964126,100815.85179783683,False,sl
2024-07-31,542.4617564367561,539.1829475914267,1,97.80892122750089,24.452230306875222,73.35669092062567,100889.20848875746,True,tp
2024-08-01,545.8232517975089,542.0759745328661,1,111.96886965603738,167.95330448405608,-55.98443482801869,100833.22405392944,False,sl
2024-08-02,528.8245070053882,524.2605617015229,1,136.8571597514304,205.2857396271456,-68.4285798757152,100764.79547405372,False,sl
2024-08-05,503.8982804970106,496.74719513200347,1,216.85394475318134,54.213486188295335,162.640458564886,100927.43593261861,True,tp
2024-08-06,512.177338816525,506.9448484621777,1,157.40699282838477,39.35174820709619,118.05524462128858,101045.49117723989,True,tp
2024-08-07,521.2911243247208,515.9387576852107,1,161.02985355476136,241.54478033214204,-80.51492677738068,100964.97625046251,False,sl
2024-08-08,517.1065258314804,512.5677264872564,1,136.14344694684206,34.035861736710515,102.10758521013155,101067.08383567265,True,tp
2024-08-09,523.199734153929,519.2651403868254,1,117.7212557246591,29.430313931164775,88.29094179349433,101155.37477746615,True,tp
2024-08-12,527.5177008803149,523.4846738770973,1,120.6967615266592,30.1741903816648,90.5225711449944,101245.89734861114,True,tp
2024-08-13,530.0171122002686,526.4700379034364,1,105.94982583763368,26.48745645940842,79.46236937822526,101325.35971798935,True,tp
2024-08-14,536.4184863377186,533.2097951451073,1,95.70518069308918,23.926295173272294,71.77888551981688,101397.13860350917,True,tp
2024-08-15,543.0696481557459,540.0132500603471,1,91.09775168654863,22.77443792163716,68.32331376491148,101465.46191727408,True,tp
2024-08-16,545.0031425304187,542.0222261297414,1,88.81958450833878,22.204896127084695,66.61468838125408,101532.07660565533,True,tp
2024-08-19,548.2873083106064,545.3187407660848,1,88.44177539135387,22.110443847838468,66.3313315435154,101598.40793719885,True,tp
2024-08-20,552.5516661601222,549.3095718958583,1,96.67922066977752,24.16980516744438,72.50941550233314,101670.91735270119,True,tp
2024-08-21,553.1313000210783,549.8063379816699,1,99.17906891381705,148.76860337072557,-49.589534456908524,101621.32781824427,False,sl
2024-08-22,555.7793970783003,552.1765357809358,1,107.57063358173298,161.35595037259947,-53.78531679086649,101567.54250145341,False,sl
2024-08-23,552.928835801891,549.6886026233283,1,96.62228729252575,24.15557182313144,72.46671546939432,101640.0092169228,True,tp
2024-08-26,556.511006823667,553.1903284542801,1,99.04246322573442,148.56369483860163,-49.52123161286721,101590.48798530994,False,sl
2024-08-27,552.9257595764092,549.7731428300751,1,93.97957256986587,23.494893142466466,70.4846794273994,101660.97266473735,True,tp
2024-08-28,554.4829947867372,550.9783692344315,1,104.6034273625196,156.9051410437794,-52.3017136812598,101608.67095105609,False,sl
2024-08-29,553.7174296241302,550.5154153807156,1,95.46771858165783,143.20157787248675,-47.73385929082892,101560.93709176526,False,sl
2024-08-30,554.227417797591,551.1551981971706,1,91.55366964708946,137.3305044706342,-45.77683482354473,101515.16025694172,False,sl
2024-09-03,553.4478003823855,549.2144948720379,1,126.69145387622649,190.03718081433973,-63.345726938113245,101451.8145300036,False,sl
2024-09-04,543.2572296251637,538.9820171978829,1,128.00254602425554,32.000636506063884,96.00190951819165,101547.81643952179,True,tp
2024-09-05,544.0554907922249,540.0581113205649,1,119.55809014177134,179.33713521265702,-59.77904507088567,101488.0373944509,False,sl
2024-09-06,542.9135874259962,538.4295360087362,1,134.3608367083604,201.5412550625406,-67.1804183541802,101420.85697609672,False,sl
2024-09-09,537.9296639975007,534.066346543831,1,115.50984680748115,28.87746170187029,86.63238510561087,101507.48936120233,True,tp
2024-09-10,541.6242884671617,537.8081729025705,1,114.06723236035106,171.10084854052658,-57.03361618017553,101450.45574502215,False,sl
2024-09-11,542.0749055236558,538.5329435610355,1,105.76335508228425,158.64503262342637,-52.881677541142125,101397.57406748101,False,sl
2024-09-12,548.3605575412364,544.9027063081845,1,103.20427689919427,25.801069224798567,77.4032076743957,101474.9772751554,True,tp
2024-09-13,553.0474416939504,549.6639097170097,1,100.94787356911894,25.236968392279735,75.7109051768392,101550.68818033223,True,tp
2024-09-16,555.0040581917419,551.4900083589793,1,104.8870527693893,26.221763192347325,78.66528957704197,101629.35346990927,True,tp
2024-09-17,558.2835838836999,554.6521561709046,1,108.42837136652577,162.64255704978865,-54.21418568326288,101575.13928422601,False,sl
2024-09-18,556.8874322143333,553.1379835373989,1,112.00382020050625,28.000955050126564,84.00286515037969,101659.14214937639,True,tp
2024-09-19,564.2327710238487,560.8286063721946,1,101.54610038028551,25.386525095071377,76.15957528521413,101735.30172466161,True,tp
2024-09-20,562.8369961039275,559.478570815773,1,100.16830180389604,25.04207545097401,75.12622635292203,101810.42795101453,True,tp
2024-09-23,564.3462385319949,561.0328605555657,1,98.8056344198327,24.701408604958175,74.10422581487452,101884.53217682941,True,tp
2024-09-24,565.5195884207409,562.303500461388,1,95.86880105827333,143.80320158741,-47.93440052913667,101836.59777630027,False,sl
2024-09-25,566.1721483852998,562.9481771080173,1,96.1052242665886,24.02630606664715,72.07891819994146,101908.67669450022,True,tp
2024-09-26,569.3874454089214,566.1535572570061,1,96.39797663661653,144.5969649549248,-48.19898831830827,101860.4777061819,False,sl
2024-09-27,568.2676230896031,564.7072610506505,1,106.25517101653514,26.563792754133786,79.69137826240136,101940.16908444431,True,tp
2024-09-30,565.3440069452319,561.8498481737383,1,104.26159446354006,26.065398615885016,78.19619584765505,102018.36528029197,True,tp
2024-10-01,568.0784251060243,564.0382970188912,1,120.77930440778317,181.16895661167476,-60.389652203891586,101957.97562808808,False,sl
2024-10-02,562.471948268498,558.5462027002548,1,117.32850237812471,29.332125594531178,87.99637678359353,102045.97200487167,True,tp
2024-10-03,561.9894961966513,557.7383910586349,1,127.20245156256453,31.800612890641133,95.4018386719234,102141.3738435436,True,tp
2024-10-04,567.0424382939766,563.0201103435293,1,120.24270973020776,180.36406459531165,-60.12135486510388,102081.2524886785,False,sl
2024-10-07,565.7084676108885,560.9820944853877,1,141.64909036315265,212.47363554472898,-70.82454518157633,102010.42794349692,False,sl
2024-10-08,564.941044351135,560.474418756083,1,133.74349101099057,33.43587275274764,100.30761825824293,102110.73556175517,True,tp
2024-10-09,567.7028218699456,563.3312529684573,1,130.8428878028451,32.710721950711275,98.13216585213382,102208.8677276073,True,tp
2024-10-10,570.2819793451282,565.8758705610949,1,131.88352591239862,32.970881478099656,98.91264443429897,102307.7803720416,True,tp
2024-10-11,570.599849128698,566.2899077070279,1,128.9600938713818,32.24002346784545,96.72007040353634,102404.50044244513,True,tp
2024-10-14,575.7872427785909,571.5990808213081,1,125.24564304155348,31.31141076038837,93.93423228116511,102498.4346747263,True,tp
2024-10-15,579.0432915486543,574.6312422803458,1,132.03294122937166,198.0494118440575,-66.01647061468583,102432.41820411161,False,sl
2024-10-16,574.3712872369207,570.2187815276782,1,124.16830006754793,31.042075016886983,93.12622505066095,102525.54442916227,True,tp
2024-10-17,580.4854415621371,576.3891143570177,1,122.44574382234248,183.66861573351372,-61.22287191117124,102464.3215572511,False,sl
2024-10-18,578.7576408102288,574.9035504246499,1,115.11259451090865,28.778148627727163,86.33444588318149,102550.65600313428,True,tp
2024-10-21,578.5096526631911,574.5848134371388,1,117.25528433240271,29.313821083100677,87.94146324930203,102638.59746638358,True,tp
2024-10-22,575.7501726169124,571.8800811180707,1,115.60509762580296,28.90127440645074,86.70382321935222,102725.30128960294,True,tp
2024-10-23,575.8671421494927,571.7758591638255,1,122.30676097918973,183.4601414687846,-61.153380489594866,102664.14790911335,False,sl
2024-10-24,574.6130181568899,570.5644743066665,1,121.01472931518771,30.253682328796927,90.76104698639078,102754.90895609974,True,tp
2024-10-25,576.0196104737947,571.696272384856,1,129.3484716700121,32.33711791750302,97.01135375250907,102851.92030985224,True,tp
2024-10-28,577.1258352975998,572.9067059603292,1,126.18107247193535,31.545268117983838,94.63580435395151,102946.55611420619,True,tp
2024-10-29,574.4615143726523,570.3590810370729,1,122.64919457046801,30.662298642617003,91.98689592785101,103038.54301013405,True,tp
2024-10-30,575.7998390227054,571.4739148127749,1,129.4277647445682,32.35694118614205,97.07082355842616,103135.61383369248,True,tp
2024-10-31,569.8821993177355,565.0120668671238,1,146.01378930498754,219.0206839574813,-73.00689465249377,103062.60693903998,False,sl
2024-11-01,565.793159971685,561.2241197523366,1,136.85673299662824,34.21418324915706,102.64254974747118,103165.24948878745,True,tp
2024-11-04,565.6459137666988,561.0572706228713,1,137.45408780036286,34.363521950090714,103.09056585027214,103268.34005463772,True,tp
2024-11-05,565.3375622985016,561.0611310981576,1,127.96026326373351,31.990065815933377,95.97019744780013,103364.31025208552,True,tp
2024-11-06,583.9980281024738,580.4875211496834,1,104.71361984486549,157.07042976729824,-52.356809922432745,103311.95344216308,False,sl
2024-11-07,587.94029945553,584.6378686815112,1,98.4287065740503,24.607176643512574,73.82152993053772,103385.77497209363,True,tp
2024-11-08,591.0270400125306,587.7638996918045,1,97.2388653979067,24.309716349476673,72.92914904843002,103458.70412114206,True,tp
2024-11-11,594.6329271355196,591.3433038744363,1,98.03022085690003,24.507555214225007,73.52266564267502,103532.22678678474,True,tp
2024-11-12,593.5363757247889,590.3096925904238,1,96.13603494655507,144.2040524198326,-48.068017473277536,103484.15876931146,False,sl
2024-11-13,592.3005324032216,589.2312140905906,1,91.40059801032834,22.850149502582084,68.55044850774625,103552.7092178192,True,tp
2024-11-14,592.2245180126189,589.0922818919463,1,93.29432784427354,139.9414917664103,-46.64716392213677,103506.06205389705,False,sl
2024-11-15,584.5250468821795,581.0393631324911,1,103.9631368717906,155.9447053076859,-51.9815684358953,103454.08048546116,False,sl
2024-11-18,581.1057293786776,577.7603223120883,1,99.73777265935695,24.934443164839237,74.80332949451771,103528.88381495568,True,tp
2024-11-19,579.5405857744705,576.0397955862605,1,104.42998793654823,26.107496984137057,78.32249095241117,103607.2063059081,True,tp
2024-11-20,585.0879998969095,581.3791622906205,1,110.70270541565748,166.05405812348621,-55.35135270782874,103551.85495320027,False,sl
2024-11-21,588.1069824671816,584.4418126710463,1,109.37573486227308,164.06360229340962,-54.68786743113654,103497.16708576914,False,sl
2024-11-22,588.5115303790382,585.1972165284325,1,98.7858173740733,24.696454343518326,74.08936303055498,103571.25644879969,True,tp
2024-11-25,594.379207658664,591.1720402922621,1,95.54676771908959,143.32015157863438,-47.77338385954479,103523.48306494014,False,sl
2024-11-26,593.7110505758013,590.6169131101884,1,92.14516328752751,23.036290821881877,69.10887246564563,103592.59193740578,True,tp
2024-11-27,595.356967223983,592.2542520295887,1,92.40061290086459,138.60091935129688,-46.200306450432294,103546.39163095535,False,sl
2024-11-29,594.6177600768493,591.6482416982808,1,88.39514658412071,22.098786646030177,66.29635993809053,103612.68799089344,True,tp
2024-12-02,597.9156211680936,594.9671140022328,1,87.7585990327816,21.9396497581954,65.8189492745862,103678.50694016802,True,tp
2024-12-03,598.3359040477864,595.3941498588346,1,87.55500038877386,21.888750097193466,65.6662502915804,103744.17319045961,True,tp
2024-12-04,600.543156843713,597.5573334973703,1,88.87653878049946,22.219134695124865,66.6574040853746,103810.83059454498,True,tp
2024-12-05,602.5477756306111,599.531989614234,1,89.7744215076898,22.44360537692245,67.33081613076735,103878.16141067575,True,tp
2024-12-06,602.4012281796656,599.5572317593384,1,84.61208674866185,21.153021687165463,63.45906506149639,103941.62047573725,True,tp
2024-12-09,602.5172147635424,599.3571938689513,1,94.1135064136418,141.1702596204627,-47.0567532068209,103894.56372253042,False,sl
2024-12-10,600.217855993494,597.0721069941128,1,93.68775635156368,140.53163452734552,-46.84387817578184,103847.71984435464,False,sl
2024-12-11,600.6798906831531,597.664594229483,1,89.76251825813932,22.44062956453483,67.32188869360449,103915.04173304825,True,tp
2024-12-12,601.4416650494804,598.3471502207777,1,92.14406817592078,23.036017043980195,69.10805113194058,103984.14978418019,True,tp
2024-12-13,601.273359804774,598.204095292629,1,91.38472505508162,137.07708758262243,-45.69236252754081,103938.45742165265,False,sl
2024-12-16,600.7953329589242,597.5336161894597,1,97.17838488445665,24.294596221114162,72.88378866334249,104011.341210316,True,tp
2024-12-17,598.8923824333833,595.380590632656,1,104.72082060970536,26.18020515242634,78.54061545727902,104089.88182577328,True,tp
2024-12-18,597.6231880522033,591.5374966943544,1,183.061327301958,274.59199095293695,-91.53066365097897,103998.3511621223,False,sl
2024-12-19,585.4445686945385,580.2414350033823,1,156.10514950021184,234.15772425031776,-78.05257475010592,103920.29858737219,False,sl
2024-12-20,578.3897679530409,574.4678709680497,1,117.16651467418586,29.291628668546466,87.8748860056394,104008.17347337783,True,tp
2024-12-23,587.5984476279378,583.9559229072198,1,108.6926965746855,163.03904486202825,-54.34634828734275,103953.82712509048,False,sl
2024-12-24,592.9679370502507,589.8405122361662,1,93.14825192717961,23.287062981794904,69.86118894538471,104023.68831403587,True,tp
2024-12-26,596.3478897857842,593.1015265084358,1,96.72382448286498,24.180956120716246,72.54286836214874,104096.23118239801,True,tp
2024-12-27,594.2868633003094,590.7845626161206,1,104.44400542986045,156.66600814479068,-52.22200271493023,104044.00917968308,False,sl
2024-12-30,584.5597780110537,580.802630699241,1,112.16465825717563,168.24698738576345,-56.082329128587816,103987.92685055449,False,sl
2024-12-31,586.5727629691514,582.8134762015894,1,112.22436235755424,168.33654353633136,-56.11218117877712,103931.81466937572,False,sl
2025-01-02,586.0038945553654,582.1231214496854,1,115.90094020982633,173.8514103147395,-57.950470104913165,103873.8641992708,False,sl
2025-01-03,584.3152722656271,580.8329919435231,1,103.86085547994384,25.96521386998596,77.89564160995788,103951.75984088075,True,tp
2025-01-06,593.015651583107,589.5011808915538,1,104.81394206131682,26.203485515329206,78.61045654598762,104030.37029742674,True,tp
2025-01-07,593.9976976434169,590.0880398266203,1,116.75405959829135,175.13108939743702,-58.377029799145674,103971.9932676276,False,sl
2025-01-08,585.3383483983223,581.51154453958,1,114.26961232011905,171.40441848017858,-57.134806160059526,103914.85846146753,False,sl
2025-01-10,582.3713088410004,578.1695357404509,1,125.63776622331346,188.4566493349702,-62.81888311165673,103852.03957835588,False,sl
2025-01-13,572.3523136216353,568.296531595773,1,121.24098046571277,30.31024511642819,90.93073534928457,103942.97031370517,True,tp
2025-01-14,580.9337134442441,576.919734369619,1,119.94861753550481,179.9229263032572,-59.974308767752404,103882.99600493742,False,sl
2025-01-15,587.100886453933,583.6041673501078,1,104.29072513841362,26.072681284603405,78.21804385381022,103961.21404879123,True,tp
2025-01-16,590.8764220582888,587.2527480402019,1,108.11573758272317,162.17360637408476,-54.057868791361585,103907.15617999986,False,sl
2025-01-17,593.7082621874306,590.2049969088212,1,104.4743235441274,26.11858088603185,78.35574265809555,103985.51192265796,True,tp
2025-01-21,597.4814202206409,594.1562218828767,1,99.09698072004431,24.77424518001108,74.32273554003324,104059.83465819799,True,tp
2025-01-22,602.6998226612303,599.3366979487249,1,100.23023560512314,25.057558901280785,75.17267670384236,104135.00733490183,True,tp
2025-01-23,602.5879100185717,599.2431748101443,1,99.6762517819846,24.91906294549615,74.75718883648845,104209.76452373833,True,tp
2025-01-24,606.5924753905108,603.2635157284545,1,99.19359127413969,148.79038691120954,-49.596795637069846,104160.16772810125,False,sl
2025-01-27,591.3954323589367,587.4854855276527,1,116.76962526687618,29.192406316719044,87.57721895015713,104247.74494705141,True,tp
2025-01-28,597.3080433600875,593.6867260774336,1,108.03017467101625,162.04526200652438,-54.01508733550813,104193.72985971591,False,sl
2025-01-29,600.3771314247111,596.7040374561768,1,109.58697245070113,164.3804586760517,-54.79348622535056,104138.93637349056,False,sl
2025-01-30,600.6820750926867,597.1664276761552,1,104.83345747707915,157.25018621561873,-52.416728738539575,104086.51964475203,False,sl
2025-01-31,604.1482192943321,600.4809812554971,1,109.40169580086518,164.10254370129778,-54.70084790043259,104031.8187968516,False,sl
2025-02-03,589.2030317447557,585.1514308344772,1,121.06477397952773,30.266193494881932,90.7985804846458,104122.61737733624,True,tp
2025-02-04,594.460681531641,590.6814864520177,1,112.80694864507836,28.20173716126959,84.60521148380877,104207.22258882005,True,tp
2025-02-05,597.3864804499221,593.9055272647355,1,103.79350812919057,25.948377032297643,77.84513109689293,104285.06771991694,True,tp
2025-02-06,602.7324499958524,599.2803047127375,1,102.91387779857502,154.37081669786252,-51.45693889928751,104233.61078101766,False,sl
2025-02-07,603.5314632754524,599.8435166105946,1,110.02846907965989,165.04270361948983,-55.01423453982994,104178.59654647783,False,sl
2025-02-10,600.7544450857534,597.2450137826296,1,104.64576599182607,26.161441497956517,78.48432449386955,104257.0808709717,True,tp
2025-02-11,599.263176706687,595.7160957114589,1,105.78492474127472,26.44623118531868,79.33869355595604,104336.41956452765,True,tp
2025-02-12,595.9433590630094,592.4444687253065,1,104.33765240232304,26.08441310058076,78.25323930174228,104414.6728038294,True,tp
2025-02-13,601.2675133763549,597.9123810915405,1,99.99203958832226,24.998009897080564,74.99402969124169,104489.66683352063,True,tp
2025-02-14,606.729256188258,603.4174346472171,1,98.67705577563584,24.66926394390896,74.00779183172688,104563.67462535236,True,tp
2025-02-18,607.6101685018144,604.1636685589835,1,102.73412919313927,25.683532298284817,77.05059689485445,104640.72522224722,True,tp
2025-02-19,606.8219008534257,603.3977603262211,1,102.06156620510001,25.515391551275002,76.546174653825,104717.27139690104,True,tp
2025-02-20,608.2377043917032,604.7181715518369,1,104.93528194258914,157.4029229138837,-52.46764097129457,104664.80375592974,False,sl
2025-02-21,606.6286248276809,602.5487412569024,1,121.87278752443973,182.8091812866596,-60.936393762219865,104603.86736216751,False,sl
2025-02-24,598.4656253338884,594.2710455094192,1,125.37057668244671,188.05586502367007,-62.685288341223355,104541.18207382629,False,sl
2025-02-25,593.5837914304535,589.3251435969111,1,127.32799349148536,190.99199023722804,-63.66399674574268,104477.51807708055,False,sl
2025-02-26,592.4007340936823,588.2225037920313,1,124.89303106856653,187.3395466028498,-62.446515534283265,104415.07156154627,False,sl
2025-02-27,593.1326710505782,588.5063945503643,1,138.49411506384826,207.74117259577238,-69.24705753192413,104345.82450401434,False,sl
2025-02-28,582.0453082053466,577.8266155556205,1,126.15210235504719,31.538025588761798,94.6140767662854,104440.43858078062,True,tp
2025-03-03,592.3193884090958,587.3402139251774,1,149.24101047862166,223.8615157179325,-74.62050523931083,104365.81807554132,False,sl
2025-03-04,575.8928617009375,570.8973114308621,1,149.8128367848537,224.71925517728053,-74.90641839242684,104290.9116571489,False,sl
2025-03-05,573.0290220712843,568.391016939354,1,138.92759158890868,34.73189789722717,104.19569369168151,104395.10735084058,True,tp
2025-03-06,571.57406930757,566.3304875128526,1,157.40955853020182,236.11433779530273,-78.70477926510091,104316.40257157548,False,sl
2025-03-07,567.1527962311617,562.2622309556053,1,146.64920675410116,219.97381013115174,-73.32460337705058,104243.07796819843,False,sl
2025-03-10,563.4863474744329,557.69867381114,1,174.1276703081013,261.19150546215195,-87.06383515405065,104156.01413304437,False,sl
2025-03-11,555.4332044381439,549.9197736735998,1,165.76154217013084,248.64231325519626,-82.88077108506542,104073.1333619593,False,sl
2025-03-12,558.407956732177,553.4163983415359,1,149.77296348687617,224.65944523031425,-74.88648174343808,103998.24688021587,False,sl
2025-03-13,554.716830460979,549.670670486238,1,151.45951102700224,227.18926654050335,-75.72975551350112,103922.51712470237,False,sl
2025-03-14,552.5929921082633,548.1528932684462,1,132.98370154500958,199.47555231751437,-66.49185077250479,103856.02527392986,False,sl
2025-03-17,559.3373083825817,555.1021511344715,1,126.72713511180547,31.681783777951367,95.0453513338541,103951.07062526372,True,tp
2025-03-18,561.233970100852,556.7388825889789,1,134.6236610594346,201.9354915891519,-67.3118305297173,103883.758794734,False,sl
2025-03-19,559.428825939049,555.3184928158463,1,122.93643411655069,30.73410852913767,92.20232558741301,103975.96112032142,True,tp
2025-03-20,559.9343245049661,555.8408752241078,1,122.42237179254403,30.605592948136007,91.81677884440802,104067.77789916583,True,tp
2025-03-21,557.6250396986236,553.6551516920208,1,118.6812440123461,29.670311003086525,89.01093300925957,104156.78883217508,True,tp
2025-03-24,569.2669465643653,565.5913231488709,1,109.7373885795406,27.43434714488515,82.30304143465546,104239.09187360974,True,tp
2025-03-25,573.7837776600859,570.1487097273741,1,108.49999619330362,27.124999048325904,81.37499714497771,104320.46687075471,True,tp
2025-03-26,573.5708222441373,569.6879346853307,1,115.99852658697785,173.99778988046677,-57.99926329348892,104262.46760746122,False,sl
2025-03-27,565.5523624307139,561.6488236417803,1,116.64663003688958,29.161657509222394,87.48497252766718,104349.9525799889,True,tp
2025-03-28,563.6541625224777,559.1500515523901,1,134.88890572836283,202.33335859254424,-67.44445286418141,104282.50812712472,False,sl
2025-03-31,547.9541402381118,543.4485960277296,1,134.99484630501257,33.74871157625314,101.24613472875943,104383.75426185348,True,tp
2025-04-01,555.5908808604969,551.1266939077997,1,133.70515539763232,33.42628884940808,100.27886654822424,104484.0331284017,True,tp
2025-04-02,553.220580630222,548.8283163430314,1,131.52567642336095,32.88141910584024,98.64425731752071,104582.67738571922,True,tp
2025-04-03,542.6231543472402,536.6200619545318,1,180.89729549192555,271.3459432378883,-90.44864774596277,104492.22873797326,False,sl
2025-04-04,520.1293422711369,511.46882329400677,1,263.93148597577607,395.89722896366413,-131.96574298788806,104360.26299498537,False,sl
2025-04-07,485.76786199703287,477.3839584520435,1,255.8148994176122,383.7223491264183,-127.9074497088061,104232.35554527657,False,sl
2025-04-08,517.8216142976801,507.87658158080694,1,304.6411310578591,456.96169658678866,-152.32056552892954,104080.03497974764,False,sl
2025-04-09,490.9290842049758,484.85062724202635,1,183.6557493603877,45.91393734009692,137.74181202029075,104217.77679176793,True,tp
2025-04-10,528.917769589924,520.996353905961,1,240.59425568841561,360.8913835326234,-120.29712784420781,104097.47966392372,False,sl
2025-04-11,520.0504667932643,512.862076914164,1,217.82313830734097,54.45578457683524,163.36735373050573,104260.84701765422,True,tp
2025-04-14,541.4984964686441,535.335225114532,1,185.843512941031,278.7652694115465,-92.9217564705155,104167.9252611837,False,sl
2025-04-15,537.2000371431953,531.2372543033125,1,179.6958807245474,44.92397018113685,134.77191054341057,104302.69717172711,True,tp
2025-04-16,529.050409194695,522.6897403615047,1,192.04365057130133,288.065475856952,-96.02182528565066,104206.67534644145,False,sl
2025-04-17,525.2615977798382,519.5218068585846,1,172.91569073449153,43.22892268362288,129.68676805086864,104336.36211449232,True,tp
2025-04-21,518.4928367673325,512.0351468330331,1,195.14275876287428,292.7141381443114,-97.57137938143711,104238.79073511089,False,sl
2025-04-22,517.7250758958531,511.8930899247755,1,175.81258215867592,43.95314553966898,131.85943661900694,104370.6501717299,True,tp
