date,K_short,K_long,n_contracts,credit,payoff,pnl,capital,win
2024-05-13,203.3177685585292,202.29565346051865,1,30.42785052673551,89.85943641932579,-59.43158589259028,99940.56841410742,False
2024-05-14,204.35936964105332,203.34558176417428,1,30.17591358775107,0.0,30.17591358775107,99970.74432769517,True
2024-05-15,206.44247161090067,205.49220294502263,1,28.26482999414992,0.0,28.26482999414992,99999.00915768932,True
2024-05-16,206.1375198186595,205.1909360101284,1,28.15459902073698,56.45217717845128,-28.297578157714298,99970.7115795316,False
2024-05-17,205.27294013167358,204.3628888195527,1,27.05933999664225,0.0,27.05933999664225,99997.77091952825,True
2024-05-20,205.27774464411505,204.35555494074933,1,27.423526098461082,0.0,27.423526098461082,100025.19444562671,True
2024-05-21,205.0994622958705,204.20001720819332,1,26.741388838864566,0.0,26.741388838864566,100051.93583446558,True
2024-05-22,204.7897460577124,203.85917194114384,1,27.675739642567976,55.144954892332976,-27.469215249765,100024.46661921582,False
2024-05-23,204.75480267806464,203.78813478527022,1,28.75945518695673,96.6667892794419,-67.90733409248517,99956.55928512334,False
2024-05-24,202.0971980392379,201.2056996265113,1,26.506507129112578,0.0,26.506507129112578,99983.06579225246,True
2024-05-28,204.21726940833102,203.24184143928207,1,29.023315639635427,97.54279690489511,-68.51948126525969,99914.54631098719,False
2024-05-29,199.79441781738146,198.73992791534434,1,31.407508444490162,0.0,31.407508444490162,99945.95381943168,True
2024-05-30,200.76517089138852,199.69149670435542,1,31.983421187724304,0.0,31.983421187724304,99977.93724061942,True
2024-05-31,202.22413391165998,201.2582259999264,1,28.740051639485387,0.0,28.740051639485387,100006.6772922589,True
2024-06-03,204.76378623119987,203.77139989091853,1,29.532075989331474,99.23863402813424,-69.70655803880277,99936.9707342201,False
2024-06-04,200.44062791296116,199.46549780767322,1,29.01963299564585,76.00706619845994,-46.98743320281409,99889.98330101729,False
2024-06-05,200.605052557652,199.6683347799722,1,27.86550325158501,0.0,27.86550325158501,99917.84880426887,True
2024-06-06,201.47494885640506,200.5378848554032,1,27.87476579507171,19.275281148318868,8.599484646752842,99926.44828891562,True
2024-06-07,198.87111342454472,197.97256925823288,1,26.721761070810857,0.0,26.721761070810857,99953.17004998644,True
2024-06-10,196.8718300527175,195.94455688099126,1,27.586802310293024,0.0,27.586802310293024,99980.75685229673,True
2024-06-11,197.5367526127238,196.59833337571732,1,27.920687532942168,0.0,27.920687532942168,100008.67753982967,True
2024-06-12,203.7266493106918,202.8196952073739,1,26.968251414725586,90.69541033179007,-63.727158917064486,99944.9503809126,False
2024-06-13,201.15683604694033,200.26874369355332,1,26.40543283851855,88.80923533870089,-62.40380250018234,99882.54657841242,False
2024-06-14,197.46341479458968,196.539181791915,1,27.494719492207764,43.76579586521814,-16.271076373010374,99866.27550203941,False
2024-06-17,196.03580764474336,195.1117491088048,1,27.49136993929895,0.0,27.49136993929895,99893.7668719787,True
2024-06-18,198.36500016554373,197.46288862080573,1,26.829448151761426,0.0,26.829448151761426,99920.59632013047,True
2024-06-20,198.19645347540518,197.2234705419842,1,28.95831820489221,1.0738753725490824,27.884442832343126,99948.48076296282,True
2024-06-21,197.81301440625154,196.84774954742153,1,28.726900338914163,0.0,28.726900338914163,99977.20766330173,True
2024-06-24,198.5610074388013,197.5825738084123,1,29.121627041268283,0.0,29.121627041268283,100006.329290343,True
2024-06-25,199.0113839171728,198.0666932949527,1,28.107070296582748,17.13265441259182,10.974415883990929,100017.30370622699,True
2024-06-26,197.23918366665177,196.3240028622962,1,27.2232005388247,0.0,27.2232005388247,100044.52690676581,True
2024-06-27,198.53508355843488,197.63659288615028,1,26.72056784557455,0.0,26.72056784557455,100071.24747461139,True
2024-06-28,201.74488262509695,200.81698147813134,1,27.599324250254398,59.48124346672614,-31.881919216471744,100039.36555539492,False
2024-07-01,201.3954996650248,200.48554975712062,1,27.060955862891234,90.99499079041777,-63.93403492752654,99975.43152046739,False
2024-07-02,199.4222388224644,198.53518291709798,1,26.37638284992576,0.0,26.37638284992576,100001.80790331731,True
2024-07-03,200.14279015346514,199.24809884621,1,26.604607410646963,4.362328334795507,22.242279075851457,100024.05018239317,True
2024-07-05,199.1016099494661,198.18292850768105,1,27.325908219328454,0.0,27.325908219328454,100051.3760906125,True
2024-07-08,200.39139178347932,199.47489023258618,1,27.25883700224543,0.0,27.25883700224543,100078.63492761474,True
2024-07-09,199.80324805831955,198.87911809562098,1,27.488586416276917,13.03964958195536,14.448936834321557,100093.08386444906,True
2024-07-10,200.15883309323863,199.20795738556856,1,28.2913035768658,0.0,28.2913035768658,100121.37516802593,True
2024-07-11,205.70751240395992,204.7249664046737,1,29.235108662661702,0.0,29.235108662661702,100150.61027668859,True
2024-07-12,210.68956392447384,209.71896841398117,1,28.869647287575617,0.0,28.869647287575617,100179.47992397616,True
2024-07-15,212.51828325643993,211.48753105206194,1,30.674020403704105,0.0,30.674020403704105,100210.15394437987,True
2024-07-16,216.8199472712831,215.76273418572308,1,31.463104423561106,0.0,31.463104423561106,100241.61704880343,True
2024-07-17,219.9621305859235,218.78498206304417,1,35.066053863248214,0.0,35.066053863248214,100276.68310266668,True
2024-07-18,218.97360525644672,217.68474516239877,1,38.435223758571624,128.88600940479478,-90.45078564622315,100186.23231702045,False
2024-07-19,215.21575594117948,213.90224131702254,1,39.18762100002553,23.53177087576057,15.655850124264958,100201.88816714472,True
2024-07-22,215.3183604326449,214.13193915007682,1,35.353578354925475,0.0,35.353578354925475,100237.24174549965,True
2024-07-23,216.83809480448772,215.65848356629454,1,35.14568536139748,0.0,35.14568536139748,100272.38743086104,True
2024-07-24,218.5668588404883,217.11056344369112,1,43.49643344936638,145.62953967971737,-102.13310623035099,100170.25432463069,False
2024-07-25,215.96270546153562,214.4903750382733,1,43.98907695947685,0.0,43.98907695947685,100214.24340159017,True
2024-07-26,221.42059095293092,220.0798089001378,1,39.99725959752567,0.0,39.99725959752567,100254.2406611877,True
2024-07-29,222.21450055259214,220.85172335919938,1,40.659744968549916,136.2777193392759,-95.61797437072599,100158.62268681696,False
