date,K_short,K_long,n_contracts,credit,payoff,pnl,capital,win
2024-05-13,514.9132237093197,512.3246620511334,1,77.06017391568025,54.98814241634591,22.072031499334344,100022.07203149934,True
2024-05-14,513.4987537157373,510.9513842840157,1,75.82375130027259,0.0,75.82375130027259,100097.8957827996,True
2024-05-15,518.2273804750573,515.8419447765656,1,70.95249680525768,0.0,70.95249680525768,100168.84827960486,True
2024-05-16,522.2213909214379,519.8233494899231,1,71.32585021096105,17.56755894066373,53.75829127029732,100222.60657087516,True
2024-05-17,521.2014989151539,518.8908187657742,1,68.70544435548425,0.0,68.70544435548425,100291.31201523064,True
2024-05-20,521.9376214927412,519.592869015193,1,69.72684744559103,0.0,69.72684744559103,100361.03886267623,True
2024-05-21,521.6752261370517,519.3874667530949,1,68.01734101871801,0.0,68.01734101871801,100429.05620369494,True
2024-05-22,522.9907819627398,520.6142875616905,1,70.67813206323734,0.0,70.67813206323734,100499.73433575818,True
2024-05-23,525.2284019568352,522.7487461640785,1,73.77254399617357,247.96557927567164,-174.19303527949808,100325.54130047868,False
2024-05-24,520.2600588510189,517.9650690086527,1,68.23586419168919,0.0,68.23586419168919,100393.77716467038,True
2024-05-28,522.5653579363931,520.0693649811251,1,74.26687943516868,0.0,74.26687943516868,100468.04404410554,True
2024-05-29,517.9334019291938,515.1998143333618,1,81.4186796231823,0.0,81.4186796231823,100549.46272372872,True
2024-05-30,516.7753750587837,514.0117065487952,1,82.32625413344294,73.33218361274021,8.994070520702735,100558.45679424942,True
2024-05-31,515.9823986672703,513.5178487070478,1,73.33131063991374,0.0,73.33131063991374,100631.78810488933,True
2024-06-03,521.3181703111611,518.7916052349854,1,75.18716128284666,15.136122912986139,60.05103836986052,100691.83914325919,True
2024-06-04,518.791468195253,516.2675827720672,1,75.1102117622338,0.0,75.1102117622338,100766.94935502142,True
2024-06-05,523.0815147393927,520.6390052024444,1,72.65983315961648,0.0,72.65983315961648,100839.60918818104,True
2024-06-06,527.2345635859448,524.7823851269125,1,72.94475100971454,0.0,72.94475100971454,100912.55393919075,True
2024-06-07,525.9629026147747,523.586484593561,1,70.67217945212576,0.0,70.67217945212576,100983.22611864288,True
2024-06-10,525.4476351852132,522.972758535142,1,73.62871586242363,0.0,73.62871586242363,101056.8548345053,True
2024-06-11,526.3157741784133,523.8154554240734,1,74.39171738996038,0.0,74.39171738996038,101131.24655189525,True
2024-06-12,533.8328794140496,531.4563522286824,1,70.66596026683527,0.0,70.66596026683527,101201.91251216209,True
2024-06-13,535.3393943020841,532.9759110027366,1,70.27287115790841,0.0,70.27287115790841,101272.18538332,True
2024-06-14,533.042634663946,530.547713793153,1,74.22062326187557,0.0,74.22062326187557,101346.40600658188,True
