timestamp,symbol,side,qty,entry,mid,pnl_share,pnl,pnl_pct
2025-06-02T18:32:21.399767,SPY250602P00590000,long,1,0.26,0.215,-0.04500000000000001,-4.500000000000001,
2025-06-02T18:32:21.478803,SPY250602P00591000,short,-1,0.52,0.4545,0.0655,-6.550000000000001,
2025-06-02T18:37:35.230874,SPY250602P00590000,long,1,0.26,0.2345,-0.025500000000000023,-2.5500000000000025,
2025-06-02T18:37:35.312943,SPY250602P00591000,short,-1,0.52,0.485,0.03500000000000003,-3.500000000000003,
2025-06-02T18:42:49.931932,SPY250602P00590000,long,2,0.24,0.2245,-0.015499999999999986,-3.099999999999997,
2025-06-02T18:42:50.013004,SPY250602P00591000,short,-2,0.495,0.425,0.07,-14.000000000000002,
2025-06-02T18:48:04.877647,QQQ250602P00521000,long,1,0.24,0.215,-0.024999999999999994,-2.4999999999999996,
2025-06-02T18:48:04.978896,QQQ250602P00522000,short,-1,0.49,0.445,0.044999999999999984,-4.499999999999998,
2025-06-02T18:48:05.091021,SPY250602P00590000,long,3,0.23,0.175,-0.05500000000000002,-16.500000000000007,
2025-06-02T18:48:05.171504,SPY250602P00591000,short,-3,0.476667,0.40449999999999997,0.07216700000000004,-21.650100000000013,
2025-06-02T18:53:19.914180,QQQ250602P00521000,long,1,0.24,0.155,-0.08499999999999999,-8.5,
2025-06-02T18:53:19.987951,QQQ250602P00522000,short,-1,0.49,0.38449999999999995,0.10550000000000004,-10.550000000000004,
2025-06-02T18:53:20.069658,SPY250602P00590000,long,3,0.23,0.14500000000000002,-0.08499999999999999,-25.5,
2025-06-02T18:53:20.150912,SPY250602P00591000,short,-3,0.476667,0.355,0.12166700000000003,-36.50010000000001,
2025-06-02T18:58:34.177486,QQQ250602P00521000,long,1,0.24,0.155,-0.08499999999999999,-8.5,
2025-06-02T18:58:34.258964,QQQ250602P00522000,short,-1,0.49,0.325,0.16499999999999998,-16.499999999999996,
2025-06-02T18:58:34.338032,SPY250602P00590000,long,3,0.23,0.10500000000000001,-0.125,-37.5,
2025-06-02T18:58:34.418197,SPY250602P00591000,short,-3,0.476667,0.265,0.211667,-63.50009999999999,
2025-06-02T19:03:48.411350,QQQ250602P00521000,long,1,0.24,0.11499999999999999,-0.125,-12.5,
2025-06-02T19:03:48.486497,QQQ250602P00522000,short,-1,0.49,0.28500000000000003,0.20499999999999996,-20.499999999999996,
2025-06-02T19:03:48.574441,SPY250602P00590000,long,3,0.23,0.095,-0.135,-40.5,
2025-06-02T19:03:48.647075,SPY250602P00591000,short,-3,0.476667,0.195,0.281667,-84.5001,
2025-06-02T19:09:02.883773,QQQ250602P00521000,long,1,0.24,0.135,-0.10499999999999998,-10.499999999999998,
2025-06-02T19:09:02.967539,QQQ250602P00522000,short,-1,0.49,0.28500000000000003,0.20499999999999996,-20.499999999999996,
2025-06-02T19:09:03.049693,SPY250602P00590000,long,3,0.23,0.125,-0.10500000000000001,-31.500000000000007,
2025-06-02T19:09:03.126041,SPY250602P00591000,short,-3,0.476667,0.275,0.20166699999999999,-60.50009999999999,
2025-06-02T19:14:17.198011,QQQ250602P00521000,long,1,0.24,0.10500000000000001,-0.13499999999999998,-13.499999999999998,
2025-06-02T19:14:17.269497,QQQ250602P00522000,short,-1,0.49,0.235,0.255,-25.5,
2025-06-02T19:14:17.345582,SPY250602P00590000,long,3,0.23,0.10500000000000001,-0.125,-37.5,
2025-06-02T19:14:17.422619,SPY250602P00591000,short,-3,0.476667,0.175,0.301667,-90.5001,
2025-06-02T19:19:31.308331,QQQ250602P00521000,long,1,0.24,0.095,-0.145,-14.499999999999998,
2025-06-02T19:19:31.380828,QQQ250602P00522000,short,-1,0.49,0.2545,0.2355,-23.549999999999997,
2025-06-02T19:19:31.470434,SPY250602P00590000,long,3,0.23,0.10500000000000001,-0.125,-37.5,
2025-06-02T19:19:31.549298,SPY250602P00591000,short,-3,0.476667,0.175,0.301667,-90.5001,
2025-06-02T19:24:45.546338,QQQ250602P00521000,long,1,0.24,0.07500000000000001,-0.16499999999999998,-16.499999999999996,
2025-06-02T19:24:45.620534,QQQ250602P00522000,short,-1,0.49,0.175,0.315,-31.5,
2025-06-02T19:24:45.709187,SPY250602P00590000,long,3,0.23,0.065,-0.165,-49.5,
2025-06-02T19:24:45.787350,SPY250602P00591000,short,-3,0.476667,0.08499999999999999,0.391667,-117.5001,
2025-06-02T19:29:59.921807,QQQ250602P00521000,long,1,0.24,0.095,-0.145,-14.499999999999998,
2025-06-02T19:30:00.004948,QQQ250602P00522000,short,-1,0.49,0.165,0.32499999999999996,-32.49999999999999,
2025-06-02T19:30:00.084502,SPY250602P00590000,long,3,0.23,0.045000000000000005,-0.185,-55.49999999999999,
2025-06-02T19:30:00.168224,SPY250602P00591000,short,-3,0.476667,0.10500000000000001,0.37166699999999997,-111.50009999999999,
