2025-05-27T07:14:30.912906,SPY250527P00586000,short,-1,1.178,-117.8,,
2025-05-27T07:14:30.912911,SPY250527P00587000,short,-4,1.2375,-495,,
2025-05-27T07:16:44.403260,IWM250527P00203000,long,2,0.255,51,,
2025-05-27T07:16:44.403275,IWM250527P00204000,long,9,0.282222,254,,
2025-05-27T07:16:44.403279,IWM250527P00205000,short,-11,0.678182,-746,,
2025-05-27T07:16:44.403282,QQQ250527P00514000,long,3,1.046667,314,,
2025-05-27T07:16:44.403284,QQQ250527P00515000,long,2,0.915,183,,
2025-05-27T07:16:44.403287,QQQ250527P00516000,short,-3,1.332,-399.6,,
2025-05-27T07:16:44.403289,QQQ250527P00517000,long,4,0.78,312,,
2025-05-27T07:16:44.403292,QQQ250527P00518000,short,-6,1.186667,-712,,
2025-05-27T07:16:44.403294,SPY250527P00584000,long,6,0.881667,529,,
2025-05-27T07:16:44.403297,SPY250527P00585000,short,-1,1.212,-121.2,,
2025-05-27T07:16:44.403300,SPY250527P00587000,short,-5,1.224,-612,,
2025-05-27T07:18:58.132347,IWM250527P00203000,long,2,0.255,51,,
2025-05-27T07:18:58.132370,IWM250527P00204000,long,9,0.282222,254,,
2025-05-27T07:18:58.132375,IWM250527P00205000,short,-11,0.678182,-746,,
2025-05-27T07:18:58.132381,QQQ250527P00514000,long,3,1.046667,314,,
2025-05-27T07:18:58.132386,QQQ250527P00515000,long,2,0.915,183,,
2025-05-27T07:18:58.132390,QQQ250527P00516000,short,-3,1.332,-399.6,,
2025-05-27T07:18:58.132395,QQQ250527P00517000,long,5,0.768,384,,
2025-05-27T07:18:58.132400,QQQ250527P00518000,short,-7,1.167143,-817,,
2025-05-27T07:18:58.132404,SPY250527P00584000,long,6,0.881667,529,,
2025-05-27T07:18:58.132409,SPY250527P00585000,short,-1,1.212,-121.2,,
2025-05-27T07:18:58.132413,SPY250527P00586000,long,1,0.73,73,,
2025-05-27T07:18:58.132417,SPY250527P00587000,short,-6,1.2,-720,,
2025-05-27T07:21:12.094827,IWM250527P00203000,long,2,0.255,51,,
2025-05-27T07:21:12.094874,IWM250527P00204000,long,9,0.282222,254,,
2025-05-27T07:21:12.094879,IWM250527P00205000,short,-11,0.678182,-746,,
2025-05-27T07:21:12.094885,QQQ250527P00514000,long,3,1.046667,314,,
2025-05-27T07:21:12.094890,QQQ250527P00515000,long,2,0.915,183,,
2025-05-27T07:21:12.094894,QQQ250527P00516000,short,-3,1.332,-399.6,,
2025-05-27T07:21:12.094898,QQQ250527P00517000,long,5,0.768,384,,
2025-05-27T07:21:12.094903,QQQ250527P00518000,short,-6,1.167143,-700.2857,,
2025-05-27T07:21:12.094908,QQQ250527P00519000,short,-1,1.25,-125,,
2025-05-27T07:21:12.094912,SPY250527P00584000,long,6,0.881667,529,,
2025-05-27T07:21:12.094916,SPY250527P00585000,short,-1,1.212,-121.2,,
2025-05-27T07:21:12.094920,SPY250527P00586000,long,2,0.685,137,,
2025-05-27T07:21:12.094925,SPY250527P00587000,short,-7,1.164286,-815,,
2025-05-27T07:23:26.034501,IWM250527P00203000,long,2,0.255,51,,
2025-05-27T07:23:26.034524,IWM250527P00204000,long,9,0.282222,254,,
2025-05-27T07:23:26.034528,IWM250527P00205000,short,-10,0.678182,-678.1818,,
2025-05-27T07:23:26.034533,IWM250527P00206000,short,-1,0.55,-55,,
2025-05-27T07:23:26.034537,QQQ250527P00514000,long,3,1.046667,314,,
2025-05-27T07:23:26.034541,QQQ250527P00515000,long,2,0.915,183,,
2025-05-27T07:23:26.034545,QQQ250527P00516000,short,-3,1.332,-399.6,,
2025-05-27T07:23:26.034549,QQQ250527P00517000,long,5,0.768,384,,
2025-05-27T07:23:26.034553,QQQ250527P00518000,short,-5,1.167143,-583.5714,,
2025-05-27T07:23:26.034557,QQQ250527P00519000,short,-2,1.245,-249,,
2025-05-27T07:23:26.034561,SPY250527P00584000,long,6,0.881667,529,,
2025-05-27T07:23:26.034565,SPY250527P00585000,short,-1,1.212,-121.2,,
2025-05-27T07:23:26.034569,SPY250527P00586000,long,2,0.685,137,,
2025-05-27T07:23:26.034573,SPY250527P00587000,short,-6,1.164286,-698.5714,,
2025-05-27T07:23:26.034577,SPY250527P00588000,short,-1,1.19,-119,,
2025-05-27T07:25:40.409407,IWM250527P00203000,long,2,0.255,51,,
2025-05-27T07:25:40.409429,IWM250527P00204000,long,9,0.282222,254,,
2025-05-27T07:25:40.409435,IWM250527P00205000,short,-9,0.678182,-610.3636,,
2025-05-27T07:25:40.409440,IWM250527P00206000,short,-2,0.52,-104,,
2025-05-27T07:25:40.409445,QQQ250527P00514000,long,3,1.046667,314,,
2025-05-27T07:25:40.409449,QQQ250527P00515000,long,2,0.915,183,,
2025-05-27T07:25:40.409453,QQQ250527P00516000,short,-3,1.332,-399.6,,
2025-05-27T07:25:40.409457,QQQ250527P00517000,long,5,0.768,384,,
2025-05-27T07:25:40.409461,QQQ250527P00518000,short,-4,1.167143,-466.8571,,
2025-05-27T07:25:40.409465,QQQ250527P00519000,short,-3,1.25,-375,,
2025-05-27T07:25:40.409470,SPY250527P00584000,long,6,0.881667,529,,
2025-05-27T07:25:40.409474,SPY250527P00585000,short,-1,1.212,-121.2,,
2025-05-27T07:25:40.409478,SPY250527P00586000,long,2,0.685,137,,
2025-05-27T07:25:40.409482,SPY250527P00587000,short,-5,1.164286,-582.1429,,
2025-05-27T07:25:40.409486,SPY250527P00588000,short,-2,1.175,-235,,
2025-05-27T07:27:54.685539,IWM250527P00203000,long,2,0.255,51,,
