timestamp,symbol,side,qty,entry,mid,pnl_share,pnl,pnl_pct
2025-05-27T06:43:24.824751,IWM250527P00204000,long,1,0.53,0.4545,-0.07550000000000001,-7.550000000000001,
2025-05-27T06:43:24.907494,IWM250527P00205000,short,-1,0.98,0.894,0.08599999999999997,-8.599999999999996,
2025-05-27T06:43:24.986510,QQQ250527P00514000,long,1,1.1,1.0495,-0.05049999999999999,-5.049999999999999,
2025-05-27T06:43:25.076683,QQQ250527P00515000,short,-1,1.46,1.435,0.02499999999999991,-2.499999999999991,
2025-05-27T06:43:25.154293,SPY250527P00584000,long,1,1.04,0.985,-0.05500000000000005,-5.500000000000005,
2025-05-27T06:43:25.228108,SPY250527P00585000,short,-1,1.4,1.35,0.04999999999999982,-4.999999999999982,
2025-05-27T06:45:37.594374,IWM250527P00204000,long,1,0.53,0.5045,-0.025500000000000078,-2.550000000000008,
2025-05-27T06:45:37.669038,IWM250527P00205000,short,-1,0.98,0.9295,0.05049999999999999,-5.049999999999999,
2025-05-27T06:45:37.751344,QQQ250527P00514000,long,2,1.12,0.89,-0.2300000000000001,-46.00000000000002,
2025-05-27T06:45:37.827802,QQQ250527P00515000,short,-2,1.49,1.27,0.21999999999999997,-43.99999999999999,
2025-05-27T06:45:37.905781,SPY250527P00584000,long,2,1.02,0.885,-0.135,-27.0,
2025-05-27T06:45:37.983701,SPY250527P00585000,short,-2,1.38,1.2349999999999999,0.14500000000000002,-29.000000000000004,
2025-05-27T06:47:50.426402,IWM250527P00204000,long,2,0.505,0.5700000000000001,0.06500000000000006,13.00000000000001,
2025-05-27T06:47:50.501555,IWM250527P00205000,short,-2,0.95,1.03,-0.08000000000000007,16.000000000000014,
2025-05-27T06:47:50.575836,QQQ250527P00514000,long,3,1.046667,0.785,-0.261667,-78.50009999999999,
2025-05-27T06:47:50.649058,QQQ250527P00515000,short,-3,1.4,1.1150000000000002,0.2849999999999997,-85.49999999999991,
2025-05-27T06:47:50.721908,SPY250527P00584000,long,3,0.966667,0.835,-0.1316670000000001,-39.500100000000025,
2025-05-27T06:47:50.813989,SPY250527P00585000,short,-3,1.316667,1.1150000000000002,0.20166699999999982,-60.50009999999995,
2025-05-27T06:50:03.367381,IWM250527P00203000,long,1,0.26,0.215,-0.04500000000000001,-4.500000000000001,
2025-05-27T06:50:03.442865,IWM250527P00204000,long,1,0.505,0.535,0.030000000000000027,3.0000000000000027,
2025-05-27T06:50:03.518769,IWM250527P00205000,short,-2,0.95,1.02,-0.07000000000000006,14.000000000000012,
2025-05-27T06:50:03.596560,QQQ250527P00514000,long,3,1.046667,0.715,-0.33166700000000005,-99.50010000000002,
2025-05-27T06:50:03.673129,QQQ250527P00515000,short,-2,1.4,1.0095,0.39049999999999985,-78.09999999999997,
2025-05-27T06:50:03.754539,QQQ250527P00516000,short,-1,1.46,1.4,0.06000000000000005,-6.000000000000005,
2025-05-27T06:50:03.855408,SPY250527P00584000,long,4,0.93,0.805,-0.125,-50.0,
2025-05-27T06:50:03.932910,SPY250527P00585000,short,-4,1.2725,1.0950000000000002,0.17749999999999977,-70.99999999999991,
2025-05-27T06:52:16.296907,IWM250527P00203000,long,2,0.255,0.215,-0.04000000000000001,-8.000000000000002,
2025-05-27T06:52:16.371116,IWM250527P00205000,short,-2,0.95,0.895,0.05499999999999994,-10.999999999999988,
2025-05-27T06:52:16.449765,QQQ250527P00514000,long,3,1.046667,0.635,-0.411667,-123.5001,
2025-05-27T06:52:16.528463,QQQ250527P00515000,short,-1,1.4,0.8995,0.5005,-50.05,
2025-05-27T06:52:16.604459,QQQ250527P00516000,short,-2,1.455,1.28,0.17500000000000004,-35.00000000000001,
2025-05-27T06:52:16.676470,SPY250527P00584000,long,5,0.902,0.685,-0.21699999999999997,-108.5,
2025-05-27T06:52:16.748719,SPY250527P00585000,short,-5,1.24,1.0245,0.21550000000000002,-107.75000000000001,
2025-05-27T06:54:29.657870,IWM250527P00203000,long,2,0.255,0.20450000000000002,-0.05049999999999999,-10.099999999999998,
2025-05-27T06:54:29.739754,IWM250527P00204000,long,1,0.43,0.4645,0.03450000000000003,3.450000000000003,
2025-05-27T06:54:29.815719,IWM250527P00205000,short,-3,0.913333,0.9095,0.0038329999999999753,-1.1498999999999926,
2025-05-27T06:54:29.889236,QQQ250527P00514000,long,3,1.046667,0.73,-0.31666700000000003,-95.0001,
2025-05-27T06:54:29.968793,QQQ250527P00516000,short,-3,1.38,1.4,-0.020000000000000018,6.000000000000005,
2025-05-27T06:54:30.040109,SPY250527P00584000,long,5,0.902,0.765,-0.137,-68.5,
2025-05-27T06:54:30.117920,SPY250527P00585000,short,-4,1.24,1.0950000000000002,0.1449999999999998,-57.999999999999915,
2025-05-27T06:54:30.194127,SPY250527P00586000,short,-1,1.39,1.525,-0.135,13.5,
2025-05-27T06:56:42.460046,IWM250527P00203000,long,2,0.255,0.135,-0.12,-24.0,
2025-05-27T06:56:42.536113,IWM250527P00204000,long,2,0.425,0.28500000000000003,-0.13999999999999996,-27.999999999999993,
2025-05-27T06:56:42.607754,IWM250527P00205000,short,-4,0.895,0.665,0.22999999999999998,-92.0,
2025-05-27T06:56:42.686476,QQQ250527P00514000,long,3,1.046667,0.565,-0.48166700000000007,-144.50010000000003,
2025-05-27T06:56:42.765397,QQQ250527P00515000,long,1,1.01,0.785,-0.22499999999999998,-22.499999999999996,
2025-05-27T06:56:42.843423,QQQ250527P00516000,short,-4,1.38,1.1099999999999999,0.27,-108.0,
2025-05-27T06:56:42.921744,SPY250527P00584000,long,6,0.881667,0.605,-0.276667,-166.0002,
2025-05-27T06:56:42.995411,SPY250527P00585000,short,-5,1.212,0.9245000000000001,0.28749999999999987,-143.74999999999994,
2025-05-27T06:56:43.079327,SPY250527P00586000,short,-1,1.39,1.3,0.08999999999999986,-8.999999999999986,
2025-05-27T06:58:55.506370,IWM250527P00203000,long,2,0.255,0.125,-0.13,-26.0,
2025-05-27T06:58:55.580856,IWM250527P00204000,long,3,0.386667,0.335,-0.05166699999999996,-15.500099999999989,
2025-05-27T06:58:55.663101,IWM250527P00205000,short,-5,0.848,0.675,0.17299999999999993,-86.49999999999997,
2025-05-27T06:58:55.737324,QQQ250527P00514000,long,3,1.046667,0.5145,-0.5321670000000001,-159.6501,
2025-05-27T06:58:55.809367,QQQ250527P00515000,long,2,0.915,0.72,-0.19500000000000006,-39.000000000000014,
2025-05-27T06:58:55.891881,QQQ250527P00516000,short,-5,1.332,1.04,0.29200000000000004,-146.00000000000003,
2025-05-27T06:58:55.973696,SPY250527P00584000,long,6,0.881667,0.645,-0.23666699999999996,-142.00019999999998,
2025-05-27T06:58:56.049771,SPY250527P00585000,short,-4,1.212,0.915,0.29699999999999993,-118.79999999999997,
2025-05-27T06:58:56.121907,SPY250527P00586000,short,-2,1.35,1.3250000000000002,0.02499999999999991,-4.999999999999982,
2025-05-27T07:01:09.070887,IWM250527P00203000,long,2,0.255,0.11499999999999999,-0.14,-28.000000000000004,
2025-05-27T07:01:09.151901,IWM250527P00204000,long,4,0.37,0.255,-0.11499999999999999,-46.0,
2025-05-27T07:01:09.233542,IWM250527P00205000,short,-6,0.82,0.585,0.235,-141.0,
2025-05-27T07:01:09.316209,QQQ250527P00514000,long,3,1.046667,0.345,-0.701667,-210.5001,
2025-05-27T07:01:09.399006,QQQ250527P00515000,long,2,0.915,0.4995,-0.41550000000000004,-83.10000000000001,
2025-05-27T07:01:09.472838,QQQ250527P00516000,short,-4,1.332,0.73,0.6020000000000001,-240.80000000000004,
2025-05-27T07:01:09.558874,QQQ250527P00517000,short,-1,1.38,1.045,0.33499999999999996,-33.5,
2025-05-27T07:01:09.636451,SPY250527P00584000,long,6,0.881667,0.4645,-0.41716699999999995,-250.30019999999996,
2025-05-27T07:01:09.709163,SPY250527P00585000,short,-3,1.212,0.645,0.567,-170.1,
2025-05-27T07:01:09.804878,SPY250527P00586000,short,-3,1.333333,0.965,0.36833300000000013,-110.49990000000003,
2025-05-27T07:03:22.732085,IWM250527P00203000,long,2,0.255,0.11499999999999999,-0.14,-28.000000000000004,
2025-05-27T07:03:22.812056,IWM250527P00204000,long,5,0.348,0.20500000000000002,-0.14299999999999996,-71.49999999999999,
2025-05-27T07:03:22.889435,IWM250527P00205000,short,-7,0.787143,0.53,0.257143,-180.0001,
2025-05-27T07:03:22.970764,QQQ250527P00514000,long,3,1.046667,0.325,-0.7216670000000001,-216.50010000000003,
2025-05-27T07:03:23.043672,QQQ250527P00515000,long,2,0.915,0.4645,-0.4505,-90.10000000000001,
2025-05-27T07:03:23.120200,QQQ250527P00516000,short,-3,1.332,0.64,0.6920000000000001,-207.6,
2025-05-27T07:03:23.193923,QQQ250527P00517000,short,-2,1.215,0.9744999999999999,0.24050000000000016,-48.10000000000003,
2025-05-27T07:03:23.276931,SPY250527P00584000,long,6,0.881667,0.445,-0.43666699999999997,-262.0002,
2025-05-27T07:03:23.352756,SPY250527P00585000,short,-2,1.212,0.615,0.597,-119.39999999999999,
2025-05-27T07:03:23.433381,SPY250527P00586000,short,-4,1.2375,0.9644999999999999,0.27300000000000013,-109.20000000000005,
2025-05-27T07:05:36.227388,IWM250527P00203000,long,2,0.255,0.08499999999999999,-0.17,-34.0,
2025-05-27T07:05:36.300079,IWM250527P00204000,long,6,0.328333,0.185,-0.143333,-85.9998,
2025-05-27T07:05:36.375852,IWM250527P00205000,short,-8,0.755,0.495,0.26,-208.0,
2025-05-27T07:05:36.450242,QQQ250527P00514000,long,3,1.046667,0.275,-0.771667,-231.5001,
2025-05-27T07:05:36.529724,QQQ250527P00515000,long,2,0.915,0.425,-0.49000000000000005,-98.00000000000001,
2025-05-27T07:05:36.606703,QQQ250527P00516000,short,-3,1.332,0.595,0.7370000000000001,-221.10000000000002,
2025-05-27T07:05:36.683051,QQQ250527P00517000,short,-1,1.215,0.86,0.3550000000000001,-35.50000000000001,
2025-05-27T07:05:36.759095,QQQ250527P00518000,short,-1,1.34,1.25,0.09000000000000008,-9.000000000000007,
2025-05-27T07:05:36.834984,SPY250527P00584000,long,6,0.881667,0.38449999999999995,-0.497167,-298.3002,
2025-05-27T07:05:36.907761,SPY250527P00585000,short,-1,1.212,0.575,0.637,-63.7,
2025-05-27T07:05:36.984464,SPY250527P00586000,short,-5,1.178,0.885,0.2929999999999999,-146.49999999999997,
2025-05-27T07:07:49.830971,IWM250527P00203000,long,2,0.255,0.095,-0.16,-32.0,
2025-05-27T07:07:49.905080,IWM250527P00204000,long,7,0.312857,0.185,-0.127857,-89.4999,
2025-05-27T07:07:49.977658,IWM250527P00205000,short,-9,0.73,0.5045,0.22550000000000003,-202.95000000000005,
2025-05-27T07:07:50.082420,QQQ250527P00514000,long,3,1.046667,0.275,-0.771667,-231.5001,
2025-05-27T07:07:50.151463,QQQ250527P00515000,long,2,0.915,0.405,-0.51,-102.0,
2025-05-27T07:07:50.226607,QQQ250527P00516000,short,-3,1.332,0.615,0.7170000000000001,-215.10000000000002,
2025-05-27T07:07:50.299301,QQQ250527P00518000,short,-2,1.325,1.29,0.03499999999999992,-6.999999999999984,
2025-05-27T07:07:50.374652,SPY250527P00584000,long,6,0.881667,0.365,-0.516667,-310.0002,
2025-05-27T07:07:50.449501,SPY250527P00585000,short,-1,1.212,0.605,0.607,-60.699999999999996,
2025-05-27T07:07:50.521056,SPY250527P00586000,short,-4,1.178,0.895,0.2829999999999999,-113.19999999999996,
