timestamp,symbol,side,qty,entry,mid,pnl_share,pnl,pnl_pct,cumulative_pnl
2025-06-16T13:43:10.629202,QQQ250616P00535000,short,-63,0.885714,0.8895,-0.003785999999999956,23.851799999999724,,0.0
2025-06-16T13:43:10.703285,SPY250616P00603000,long,55,0.589273,0.605,0.015726999999999935,86.49849999999965,,0.0
2025-06-16T13:43:10.779826,SPY250616P00604000,short,-55,1.080364,1.135,-0.05463599999999991,300.4979999999995,,0.0
2025-06-16T13:44:24.739430,QQQ250616P00534000,long,72,0.49,0.555,0.06500000000000006,468.0000000000004,,0.0
2025-06-16T13:44:24.816946,QQQ250616P00535000,short,-72,0.88875,1.0145,-0.12574999999999992,905.3999999999995,,0.0
2025-06-16T13:44:24.895767,SPY250616P00603000,long,64,0.589375,0.645,0.055625000000000036,356.0000000000002,,0.0
2025-06-16T13:44:24.973453,SPY250616P00604000,short,-64,1.081719,1.185,-0.10328099999999996,660.9983999999997,,0.0
2025-06-16T13:46:12.718605,QQQ250616P00534000,long,81,0.496667,0.525,0.028332999999999997,229.49729999999997,,0.0
2025-06-16T13:46:12.807855,QQQ250616P00535000,short,-81,0.901111,0.9644999999999999,-0.06338899999999992,513.4508999999994,,0.0
2025-06-16T13:46:12.923677,SPY250616P00603000,long,73,0.594384,0.675,0.08061600000000002,588.4968000000001,,0.0
2025-06-16T13:46:13.025232,SPY250616P00604000,short,-73,1.092603,1.22,-0.12739699999999998,929.9980999999999,,0.0
2025-06-16T13:47:27.123331,QQQ250616P00534000,long,90,0.504,0.5145,0.010499999999999954,94.49999999999959,,0.0
2025-06-16T13:47:27.200724,QQQ250616P00535000,short,-90,0.914,0.95,-0.03599999999999992,323.9999999999993,,0.0
2025-06-16T13:47:27.296849,SPY250616P00603000,long,82,0.60378,0.655,0.05122000000000004,420.0040000000003,,0.0
2025-06-16T13:47:27.375251,SPY250616P00604000,short,-82,1.109878,1.165,-0.055122000000000115,452.0004000000009,,0.0
2025-06-16T13:48:41.613520,QQQ250616P00534000,long,99,0.508182,0.51,0.0018179999999999863,17.998199999999866,,0.0
2025-06-16T13:48:41.691583,QQQ250616P00535000,short,-99,0.920909,0.9295,-0.008591000000000015,85.05090000000015,,0.0
2025-06-16T13:48:41.775560,SPY250616P00603000,long,82,0.60378,0.665,0.06122000000000005,502.0040000000004,,0.0
2025-06-16T13:48:41.856332,SPY250616P00604000,short,-82,1.109878,1.275,-0.165122,1354.0004,,0.0
2025-06-16T13:49:56.094174,QQQ250616P00534000,long,108,0.509167,0.484,-0.02516700000000005,-271.80360000000053,,0.0
2025-06-16T13:49:56.170844,QQQ250616P00535000,short,-108,0.923333,0.925,-0.001667000000000085,18.00360000000092,,0.0
2025-06-16T13:49:56.249511,SPY250616P00603000,long,82,0.60378,0.685,0.08122000000000007,666.0040000000006,,0.0
2025-06-16T13:49:56.324566,SPY250616P00604000,short,-82,1.109878,1.245,-0.1351220000000002,1108.0004000000015,,0.0
2025-06-16T13:51:10.839546,QQQ250616P00534000,long,117,0.508462,0.4545,-0.053961999999999954,-631.3553999999995,,0.0
2025-06-16T13:51:10.931158,QQQ250616P00535000,short,-117,0.923077,0.89,0.03307700000000002,-387.0009000000003,,0.0
2025-06-16T13:51:11.006365,SPY250616P00603000,long,82,0.60378,0.675,0.07122000000000006,584.0040000000006,,0.0
2025-06-16T13:51:11.087597,SPY250616P00604000,short,-82,1.109878,1.245,-0.1351220000000002,1108.0004000000015,,0.0
2025-06-16T13:52:25.519385,QQQ250616P00534000,long,126,0.507857,0.545,0.03714300000000004,468.0018000000005,,0.0
2025-06-16T13:52:25.595002,QQQ250616P00535000,short,-126,0.922143,0.995,-0.07285699999999995,917.9981999999993,,0.0
2025-06-16T13:52:25.673867,SPY250616P00603000,long,82,0.60378,0.755,0.15122000000000002,1240.0040000000001,,0.0
2025-06-16T13:52:25.782464,SPY250616P00604000,short,-82,1.109878,1.33,-0.22012200000000015,1805.0004000000013,,0.0
2025-06-16T13:53:39.507363,QQQ250616P00534000,long,135,0.511333,0.545,0.033667,454.5045,,0.0
2025-06-16T13:53:39.586283,QQQ250616P00535000,short,-135,0.928,0.955,-0.026999999999999913,364.4999999999988,,0.0
2025-06-16T13:53:39.665210,SPY250616P00602000,long,9,0.42,0.38449999999999995,-0.03550000000000003,-31.950000000000028,,0.0
2025-06-16T13:53:39.740100,SPY250616P00603000,long,73,0.60378,0.725,0.12122,884.906,,0.0
2025-06-16T13:53:39.813763,SPY250616P00604000,short,-82,1.109878,1.36,-0.2501220000000002,2051.0004000000017,,0.0
2025-06-16T13:54:53.419520,QQQ250616P00534000,long,144,0.51125,0.555,0.04375000000000007,630.0000000000009,,0.0
2025-06-16T13:54:53.492888,QQQ250616P00535000,short,-144,0.92875,1.085,-0.15625,2250.0,,0.0
2025-06-16T13:54:53.573933,SPY250616P00602000,long,18,0.405,0.475,0.06999999999999995,125.99999999999991,,0.0
2025-06-16T13:54:53.648530,SPY250616P00603000,long,64,0.60378,0.8645,0.26072000000000006,1668.6080000000004,,0.0
2025-06-16T13:54:53.720578,SPY250616P00604000,short,-82,1.109878,1.53,-0.4201220000000001,3445.000400000001,,0.0
2025-06-16T13:56:19.432089,QQQ250616P00534000,long,153,0.520588,0.635,0.11441199999999996,1750.5035999999993,,0.0
2025-06-16T13:56:19.506340,QQQ250616P00535000,short,-153,0.942353,1.115,-0.172647,2641.4991,,0.0
2025-06-16T13:56:19.584559,SPY250616P00602000,long,27,0.426667,0.505,0.07833299999999999,211.4991,,0.0
2025-06-16T13:56:19.661252,SPY250616P00603000,long,55,0.60378,0.945,0.34121999999999997,1876.71,,0.0
2025-06-16T13:56:19.733709,SPY250616P00604000,short,-82,1.109878,1.6245,-0.5146220000000001,4219.900400000001,,0.0
2025-06-16T13:57:32.943296,QQQ250616P00534000,long,162,0.527222,0.715,0.187778,3042.0036,,0.0
2025-06-16T13:57:33.020458,QQQ250616P00535000,short,-162,0.952222,1.31,-0.35777800000000004,5796.003600000001,,0.0
2025-06-16T13:57:33.095439,SPY250616P00602000,long,36,0.445,0.615,0.16999999999999998,611.9999999999999,,0.0
2025-06-16T13:57:33.168252,SPY250616P00603000,long,46,0.60378,1.09,0.4862200000000001,2236.6120000000005,,0.0
2025-06-16T13:57:33.243088,SPY250616P00604000,short,-82,1.109878,1.7795,-0.6696220000000002,5490.900400000001,,0.0
2025-06-16T13:58:46.600135,QQQ250616P00534000,long,171,0.538421,0.77,0.23157899999999998,3960.0009,,0.0
2025-06-16T13:58:46.674945,QQQ250616P00535000,short,-171,0.968421,1.32,-0.3515790000000001,6012.000900000002,,0.0
2025-06-16T13:58:46.747633,SPY250616P00602000,long,44,0.473182,0.655,0.18181800000000004,799.9992000000002,,0.0
2025-06-16T13:58:46.824848,SPY250616P00603000,long,38,0.60378,1.13,0.5262199999999999,1999.6359999999995,,0.0
2025-06-16T13:58:46.898764,SPY250616P00604000,short,-82,1.109878,1.865,-0.7551220000000001,6192.000400000001,,0.0
2025-06-16T14:00:00.449029,QQQ250616P00533000,long,8,0.46,0.425,-0.03500000000000003,-28.000000000000025,,0.0
2025-06-16T14:00:00.520247,QQQ250616P00534000,long,163,0.538421,0.755,0.21657899999999997,3530.237699999999,,0.0
2025-06-16T14:00:00.598481,QQQ250616P00535000,short,-171,0.968421,1.31,-0.3415790000000001,5841.000900000002,,0.0
2025-06-16T14:00:00.679773,SPY250616P00602000,long,52,0.501923,0.605,0.10307699999999997,536.0003999999998,,0.0
2025-06-16T14:00:00.758947,SPY250616P00603000,long,30,0.60378,1.09,0.4862200000000001,1458.6600000000003,,0.0
2025-06-16T14:00:00.833268,SPY250616P00604000,short,-82,1.109878,1.83,-0.7201220000000002,5905.000400000002,,0.0
2025-06-16T14:01:17.380548,QQQ250616P00533000,long,17,0.438824,0.4145,-0.024324000000000012,-41.35080000000002,,0.0
2025-06-16T14:01:17.453530,QQQ250616P00534000,long,154,0.538421,0.72,0.18157899999999993,2796.316599999999,,0.0
2025-06-16T14:01:17.528148,QQQ250616P00535000,short,-171,0.968421,1.2650000000000001,-0.29657900000000015,5071.500900000003,,0.0
2025-06-16T14:01:17.600444,SPY250616P00602000,long,60,0.519,0.565,0.04599999999999993,275.9999999999996,,0.0
2025-06-16T14:01:17.675292,SPY250616P00603000,long,22,0.60378,1.03,0.42622000000000004,937.6840000000002,,0.0
2025-06-16T14:01:17.747664,SPY250616P00604000,short,-82,1.109878,1.7445,-0.634622,5203.9003999999995,,0.0
2025-06-16T14:02:31.116119,QQQ250616P00533000,long,26,0.418462,0.325,-0.09346199999999999,-243.00119999999995,,0.0
2025-06-16T14:02:31.189772,QQQ250616P00534000,long,145,0.538421,0.62,0.08157899999999996,1182.8954999999994,,0.0
2025-06-16T14:02:31.263415,QQQ250616P00535000,short,-171,0.968421,1.165,-0.19657900000000006,3361.500900000001,,0.0
2025-06-16T14:02:31.335253,SPY250616P00602000,long,69,0.521739,0.4645,-0.05723899999999993,-394.94909999999953,,0.0
2025-06-16T14:02:31.407418,SPY250616P00603000,long,13,0.60378,0.935,0.33122000000000007,430.58600000000007,,0.0
2025-06-16T14:02:31.491609,SPY250616P00604000,short,-82,1.109878,1.605,-0.49512200000000006,4060.0004000000004,,0.0
2025-06-16T14:03:42.827794,QQQ250616P00533000,long,35,0.406,0.305,-0.10100000000000003,-353.5000000000001,,0.0
2025-06-16T14:03:42.904998,QQQ250616P00534000,long,136,0.538421,0.61,0.07157899999999995,973.4743999999992,,0.0
2025-06-16T14:03:42.981474,QQQ250616P00535000,short,-171,0.968421,1.11,-0.14157900000000012,2421.0009000000023,,0.0
2025-06-16T14:03:43.060992,SPY250616P00602000,long,78,0.521538,0.46499999999999997,-0.05653799999999998,-440.9963999999999,,0.0
2025-06-16T14:03:43.137662,SPY250616P00603000,long,4,0.60378,0.885,0.28122,112.48800000000001,,0.0
2025-06-16T14:03:43.213167,SPY250616P00604000,short,-82,1.109878,1.52,-0.4101220000000001,3363.000400000001,,0.0
2025-06-16T14:04:57.168349,QQQ250616P00533000,long,35,0.406,0.305,-0.10100000000000003,-353.5000000000001,,0.0
2025-06-16T14:04:57.243956,QQQ250616P00534000,long,136,0.538421,0.5700000000000001,0.031579000000000024,429.47440000000034,,0.0
2025-06-16T14:04:57.322720,QQQ250616P00535000,short,-171,0.968421,1.12,-0.15157900000000013,2592.0009000000023,,0.0
2025-06-16T14:04:57.398113,SPY250616P00602000,long,78,0.521538,0.4645,-0.05703799999999992,-444.8963999999994,,0.0
2025-06-16T14:04:57.473819,SPY250616P00603000,long,4,0.60378,0.8745,0.27072000000000007,108.28800000000003,,0.0
2025-06-16T14:04:57.547417,SPY250616P00604000,short,-82,1.109878,1.5350000000000001,-0.4251220000000002,3486.0004000000017,,0.0
2025-06-16T14:06:11.228789,QQQ250616P00533000,long,35,0.406,0.30500000000000005,-0.10099999999999998,-353.49999999999994,,0.0
2025-06-16T14:06:11.311290,QQQ250616P00534000,long,145,0.540381,0.5700000000000001,0.029619000000000062,429.4755000000009,,0.0
2025-06-16T14:06:11.388951,QQQ250616P00535000,short,-180,0.9725,1.05,-0.07750000000000001,1395.0000000000002,,0.0
2025-06-16T14:06:11.469528,SPY250616P00602000,long,78,0.521538,0.4145,-0.10703799999999997,-834.8963999999997,,0.0
2025-06-16T14:06:11.549594,SPY250616P00603000,long,4,0.60378,0.805,0.20122000000000007,80.48800000000003,,0.0
2025-06-16T14:06:11.625398,SPY250616P00604000,short,-82,1.109878,1.455,-0.34512200000000015,2830.0004000000013,,0.0
2025-06-16T14:07:25.516031,QQQ250616P00533000,long,35,0.406,0.305,-0.10100000000000003,-353.5000000000001,,0.0
2025-06-16T14:07:25.587214,QQQ250616P00534000,long,154,0.540359,0.64,0.09964099999999998,1534.4713999999997,,0.0
2025-06-16T14:07:25.662893,QQQ250616P00535000,short,-189,0.97381,1.145,-0.17119000000000006,3235.491000000001,,0.0
2025-06-16T14:07:25.740078,SPY250616P00602000,long,78,0.521538,0.4645,-0.05703799999999992,-444.8963999999994,,0.0
2025-06-16T14:07:25.817602,SPY250616P00603000,long,4,0.60378,0.8745,0.27072000000000007,108.28800000000003,,0.0
2025-06-16T14:07:25.891658,SPY250616P00604000,short,-82,1.109878,1.58,-0.47012200000000015,3855.0004000000017,,0.0
2025-06-16T14:08:39.688578,QQQ250616P00533000,long,35,0.406,0.345,-0.061000000000000054,-213.5000000000002,,0.0
2025-06-16T14:08:39.764729,QQQ250616P00534000,long,163,0.545861,0.63,0.08413899999999996,1371.4656999999993,,0.0
2025-06-16T14:08:39.838480,QQQ250616P00535000,short,-198,0.981364,1.13,-0.14863599999999988,2942.9927999999977,,0.0
2025-06-16T14:08:39.919651,SPY250616P00602000,long,78,0.521538,0.475,-0.04653799999999997,-362.99639999999977,,0.0
2025-06-16T14:08:39.994837,SPY250616P00603000,long,4,0.60378,0.89,0.28622000000000003,114.48800000000001,,0.0
2025-06-16T14:08:40.069585,SPY250616P00604000,short,-82,1.109878,1.5750000000000002,-0.46512200000000026,3814.0004000000017,,0.0
2025-06-16T14:09:53.783851,QQQ250616P00533000,long,35,0.406,0.355,-0.051000000000000045,-178.50000000000014,,0.0
2025-06-16T14:09:53.904665,QQQ250616P00534000,long,172,0.550263,0.635,0.08473700000000006,1457.4764000000011,,0.0
2025-06-16T14:09:53.980745,QQQ250616P00535000,short,-207,0.988261,1.13,-0.14173899999999995,2933.997299999999,,0.0
2025-06-16T14:09:54.053422,SPY250616P00602000,long,78,0.521538,0.445,-0.07653799999999994,-596.9963999999995,,0.0
2025-06-16T14:09:54.127744,SPY250616P00603000,long,4,0.60378,0.895,0.29122000000000003,116.48800000000001,,0.0
2025-06-16T14:09:54.202208,SPY250616P00604000,short,-82,1.109878,1.55,-0.4401220000000001,3609.000400000001,,0.0
2025-06-16T14:11:07.979838,QQQ250616P00533000,long,35,0.406,0.315,-0.09100000000000003,-318.5000000000001,,0.0
2025-06-16T14:11:08.053550,QQQ250616P00534000,long,181,0.556217,0.605,0.04878300000000002,882.9723000000004,,0.0
2025-06-16T14:11:08.129482,QQQ250616P00535000,short,-216,0.996667,1.16,-0.16333299999999995,3527.992799999999,,0.0
2025-06-16T14:11:08.204943,SPY250616P00602000,long,78,0.521538,0.4645,-0.05703799999999992,-444.8963999999994,,0.0
2025-06-16T14:11:08.281630,SPY250616P00603000,long,4,0.60378,0.875,0.27122,108.488,,0.0
2025-06-16T14:11:08.353158,SPY250616P00604000,short,-82,1.109878,1.59,-0.48012200000000016,3937.0004000000017,,0.0
2025-06-16T14:12:21.978929,QQQ250616P00533000,long,35,0.406,0.335,-0.07100000000000001,-248.50000000000003,,0.0
2025-06-16T14:12:22.057590,QQQ250616P00534000,long,189,0.559763,0.6950000000000001,0.13523700000000005,2555.979300000001,,0.0
2025-06-16T14:12:22.130863,QQQ250616P00535000,short,-224,1.002857,1.255,-0.2521429999999998,5648.003199999996,,0.0
2025-06-16T14:12:22.204548,SPY250616P00602000,long,78,0.521538,0.525,0.003462000000000076,27.003600000000596,,0.0
2025-06-16T14:12:22.278663,SPY250616P00603000,long,4,0.60378,0.985,0.38122,152.488,,0.0
2025-06-16T14:12:22.358104,SPY250616P00604000,short,-82,1.109878,1.745,-0.6351220000000002,5208.000400000002,,0.0
2025-06-16T14:13:36.145404,QQQ250616P00533000,long,35,0.406,0.35,-0.05600000000000005,-196.00000000000017,,0.0
2025-06-16T14:13:36.220108,QQQ250616P00534000,long,197,0.563428,0.645,0.08157199999999998,1606.9683999999995,,0.0
2025-06-16T14:13:36.299468,QQQ250616P00535000,short,-232,1.008966,1.2,-0.19103399999999993,4431.988799999998,,0.0
2025-06-16T14:13:36.375130,SPY250616P00602000,long,78,0.521538,0.425,-0.09653799999999996,-752.9963999999997,,0.0
2025-06-16T14:13:36.446661,SPY250616P00603000,long,4,0.60378,0.895,0.29122000000000003,116.48800000000001,,0.0
2025-06-16T14:13:36.520967,SPY250616P00604000,short,-82,1.109878,1.5945,-0.4846220000000001,3973.900400000001,,0.0
2025-06-16T14:14:50.322257,QQQ250616P00533000,long,35,0.406,0.28500000000000003,-0.121,-423.49999999999994,,0.0
2025-06-16T14:14:50.395802,QQQ250616P00534000,long,197,0.563428,0.6,0.03657199999999994,720.4683999999988,,0.0
2025-06-16T14:14:50.474216,QQQ250616P00535000,short,-232,1.008966,1.1099999999999999,-0.10103399999999985,2343.9887999999964,,0.0
2025-06-16T14:14:50.548160,SPY250616P00602000,long,78,0.521538,0.435,-0.08653799999999995,-674.9963999999995,,0.0
2025-06-16T14:14:50.626742,SPY250616P00603000,long,4,0.60378,0.835,0.23121999999999998,92.488,,0.0
2025-06-16T14:14:50.705119,SPY250616P00604000,short,-82,1.109878,1.495,-0.3851220000000002,3158.0004000000017,,0.0
2025-06-16T14:16:04.731399,QQQ250616P00533000,long,35,0.406,0.305,-0.10100000000000003,-353.5000000000001,,0.0
2025-06-16T14:16:04.807828,QQQ250616P00534000,long,197,0.563428,0.565,0.0015719999999999068,30.968399999998162,,0.0
2025-06-16T14:16:04.879718,QQQ250616P00535000,short,-232,1.008966,1.04,-0.031034000000000006,719.9888000000001,,0.0
2025-06-16T14:16:04.953533,SPY250616P00602000,long,78,0.521538,0.425,-0.09653799999999996,-752.9963999999997,,0.0
2025-06-16T14:16:05.031084,SPY250616P00603000,long,4,0.60378,0.785,0.18122000000000005,72.48800000000001,,0.0
2025-06-16T14:16:05.108300,SPY250616P00604000,short,-82,1.109878,1.52,-0.4101220000000001,3363.000400000001,,0.0
2025-06-16T14:17:31.048866,QQQ250616P00533000,long,35,0.406,0.28500000000000003,-0.121,-423.49999999999994,,0.0
2025-06-16T14:17:31.121765,QQQ250616P00534000,long,197,0.563428,0.61,0.04657199999999995,917.4683999999991,,0.0
2025-06-16T14:17:31.194280,QQQ250616P00535000,short,-232,1.008966,1.1549999999999998,-0.14603399999999978,3387.988799999995,,0.0
2025-06-16T14:17:31.333607,SPY250616P00602000,long,78,0.521538,0.4145,-0.10703799999999997,-834.8963999999997,,0.0
2025-06-16T14:17:31.406893,SPY250616P00603000,long,4,0.60378,0.8795,0.27571999999999997,110.28799999999998,,0.0
2025-06-16T14:17:31.482508,SPY250616P00604000,short,-82,1.109878,1.6195,-0.509622,4178.9003999999995,,0.0
2025-06-16T14:18:44.929152,QQQ250616P00533000,long,35,0.406,0.335,-0.07100000000000001,-248.50000000000003,,0.0
2025-06-16T14:18:45.002580,QQQ250616P00534000,long,206,0.565462,0.625,0.05953799999999998,1226.4827999999995,,0.0
2025-06-16T14:18:45.075318,QQQ250616P00535000,short,-241,1.013859,1.185,-0.171141,4124.4981,,0.0
2025-06-16T14:18:45.152440,SPY250616P00602000,long,78,0.521538,0.45499999999999996,-0.06653799999999999,-518.9963999999999,,0.0
2025-06-16T14:18:45.224853,SPY250616P00603000,long,4,0.60378,0.9245000000000001,0.3207200000000001,128.28800000000004,,0.0
2025-06-16T14:18:45.299547,SPY250616P00604000,short,-82,1.109878,1.625,-0.5151220000000001,4224.000400000001,,0.0
2025-06-16T14:19:58.819021,QQQ250616P00533000,long,35,0.406,0.295,-0.11100000000000004,-388.50000000000017,,0.0
2025-06-16T14:19:58.894349,QQQ250616P00534000,long,214,0.567501,0.625,0.05749899999999997,1230.4785999999992,,0.0
2025-06-16T14:19:58.973939,QQQ250616P00535000,short,-249,1.018233,1.185,-0.1667670000000001,4152.498300000003,,0.0
2025-06-16T14:19:59.049388,SPY250616P00602000,long,78,0.521538,0.475,-0.04653799999999997,-362.99639999999977,,0.0
2025-06-16T14:19:59.124200,SPY250616P00603000,long,4,0.60378,0.9095,0.30572,122.288,,0.0
2025-06-16T14:19:59.202721,SPY250616P00604000,short,-82,1.109878,1.605,-0.49512200000000006,4060.0004000000004,,0.0
2025-06-16T14:21:13.340557,QQQ250616P00533000,long,35,0.406,0.345,-0.061000000000000054,-213.5000000000002,,0.0
2025-06-16T14:21:13.419092,QQQ250616P00534000,long,214,0.567501,0.71,0.14249899999999993,3049.4785999999986,,0.0
2025-06-16T14:21:13.516397,QQQ250616P00535000,short,-249,1.018233,1.29,-0.2717670000000001,6766.998300000002,,0.0
2025-06-16T14:21:13.600708,SPY250616P00602000,long,78,0.521538,0.525,0.003462000000000076,27.003600000000596,,0.0
2025-06-16T14:21:13.678020,SPY250616P00603000,long,4,0.60378,0.9844999999999999,0.38071999999999995,152.28799999999998,,0.0
2025-06-16T14:21:13.765633,SPY250616P00604000,short,-82,1.109878,1.7850000000000001,-0.6751220000000002,5536.000400000002,,0.0
2025-06-16T14:22:42.718874,QQQ250616P00533000,long,43,0.399302,0.345,-0.05430200000000002,-233.49860000000007,,0.0
2025-06-16T14:22:42.794699,QQQ250616P00534000,long,206,0.567501,0.61,0.042498999999999953,875.479399999999,,0.0
2025-06-16T14:22:42.872131,QQQ250616P00535000,short,-249,1.018233,1.2149999999999999,-0.19676699999999991,4899.4982999999975,,0.0
2025-06-16T14:22:42.953089,SPY250616P00602000,long,78,0.521538,0.475,-0.04653799999999997,-362.99639999999977,,0.0
2025-06-16T14:22:43.035897,SPY250616P00603000,long,4,0.60378,0.9299999999999999,0.32621999999999995,130.48799999999997,,0.0
2025-06-16T14:22:43.108946,SPY250616P00604000,short,-82,1.109878,1.7245,-0.614622,5039.9003999999995,,0.0
2025-06-16T14:23:57.047472,QQQ250616P00533000,long,43,0.399302,0.245,-0.154302,-663.4986,,0.0
2025-06-16T14:23:57.127666,QQQ250616P00534000,long,206,0.567501,0.555,-0.012500999999999984,-257.5205999999997,,0.0
2025-06-16T14:23:57.201787,QQQ250616P00535000,short,-249,1.018233,1.0495,-0.031267000000000156,778.5483000000038,,0.0
2025-06-16T14:23:57.275568,SPY250616P00602000,long,78,0.521538,0.365,-0.15653799999999995,-1220.9963999999995,,0.0
2025-06-16T14:23:57.353881,SPY250616P00603000,long,4,0.60378,0.785,0.18122000000000005,72.48800000000001,,0.0
2025-06-16T14:23:57.435853,SPY250616P00604000,short,-82,1.109878,1.505,-0.395122,3240.0003999999994,,0.0
2025-06-16T14:25:11.655173,QQQ250616P00533000,long,43,0.399302,0.245,-0.154302,-663.4986,,0.0
2025-06-16T14:25:11.731537,QQQ250616P00534000,long,206,0.567501,0.4545,-0.11300100000000002,-2327.8206000000005,,0.0
2025-06-16T14:25:11.807007,QQQ250616P00535000,short,-249,1.018233,0.985,0.03323299999999996,-827.5016999999989,,0.0
2025-06-16T14:25:11.883304,SPY250616P00602000,long,78,0.521538,0.325,-0.19653799999999993,-1532.9963999999995,,0.0
2025-06-16T14:25:11.957272,SPY250616P00603000,long,4,0.60378,0.735,0.13122,52.488,,0.0
2025-06-16T14:25:12.030010,SPY250616P00604000,short,-82,1.109878,1.375,-0.2651220000000001,2174.000400000001,,0.0
2025-06-16T14:26:25.838613,QQQ250616P00533000,long,43,0.399302,0.265,-0.13430199999999998,-577.4985999999999,,0.0
2025-06-16T14:26:25.912451,QQQ250616P00534000,long,206,0.567501,0.545,-0.022500999999999993,-463.52059999999983,,0.0
2025-06-16T14:26:25.988573,QQQ250616P00535000,short,-249,1.018233,1.135,-0.11676700000000007,2907.4983000000016,,0.0
2025-06-16T14:26:26.063036,SPY250616P00602000,long,78,0.521538,0.365,-0.15653799999999995,-1220.9963999999995,,0.0
2025-06-16T14:26:26.137586,SPY250616P00603000,long,4,0.60378,0.8245,0.22072000000000003,88.28800000000001,,0.0
2025-06-16T14:26:26.215650,SPY250616P00604000,short,-82,1.109878,1.545,-0.435122,3568.0004000000004,,0.0
2025-06-16T14:27:39.669500,QQQ250616P00533000,long,43,0.399302,0.305,-0.094302,-405.49859999999995,,0.0
2025-06-16T14:27:39.748905,QQQ250616P00534000,long,215,0.568024,0.5700000000000001,0.001976000000000089,42.484000000001906,,0.0
2025-06-16T14:27:39.823033,QQQ250616P00535000,short,-258,1.021434,1.1,-0.07856600000000014,2027.0028000000036,,0.0
2025-06-16T14:27:39.901496,SPY250616P00602000,long,78,0.521538,0.375,-0.14653799999999995,-1142.9963999999995,,0.0
2025-06-16T14:27:39.986122,SPY250616P00603000,long,4,0.60378,0.8049999999999999,0.20121999999999995,80.48799999999999,,0.0
2025-06-16T14:27:40.062727,SPY250616P00604000,short,-82,1.109878,1.52,-0.4101220000000001,3363.000400000001,,0.0
2025-06-16T14:28:53.668956,QQQ250616P00533000,long,43,0.399302,0.265,-0.13430199999999998,-577.4985999999999,,0.0
2025-06-16T14:28:53.746897,QQQ250616P00534000,long,224,0.567702,0.5145,-0.05320200000000008,-1191.7248000000018,,0.0
